time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8
3.720,31,494.000,719.000,409.000,608.000,493.000,712.000,419.000,617.000,493.000,712.000,419.000,617.000,0.033,0.03,0.01,0.01,0.01,0.11,0.62,0.16,0.06,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
3.720,38,984.000,1253.000,462.000,671.000,992.000,1248.000,466.000,684.000,992.000,1248.000,466.000,684.000,0.032,0.13,0.01,0.01,0.01,0.07,0.23,0.12,0.42,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
3.720,32,306.000,451.000,183.000,277.000,314.000,450.000,186.000,276.000,314.000,450.000,186.000,276.000,0.026,0.09,0.01,0.00,0.01,0.09,0.53,0.13,0.14,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
3.760,31,493.000,712.000,419.000,617.000,492.000,719.000,420.000,624.000,492.000,719.000,420.000,624.000,0.019,0.03,0.01,0.01,0.01,0.10,0.65,0.14,0.06,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
3.760,38,992.000,1248.000,466.000,684.000,1001.000,1248.000,475.000,692.000,1001.000,1248.000,475.000,692.000,0.028,0.11,0.01,0.01,0.01,0.07,0.22,0.12,0.45,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
3.760,32,314.000,450.000,186.000,276.000,315.000,451.000,182.000,278.000,315.000,451.000,182.000,278.000,0.020,0.11,0.01,0.00,0.01,0.08,0.54,0.13,0.11,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
3.800,38,1001.000,1248.000,475.000,692.000,999.000,1257.000,477.000,695.000,999.000,1257.000,477.000,695.000,0.017,0.10,0.01,0.01,0.01,0.07,0.24,0.14,0.43,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
3.800,31,492.000,719.000,420.000,624.000,496.000,725.000,424.000,639.000,496.000,725.000,424.000,639.000,0.034,0.04,0.00,0.01,0.01,0.10,0.64,0.15,0.06,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
3.800,32,315.000,451.000,182.000,278.000,320.000,453.000,187.000,279.000,320.000,453.000,187.000,279.000,0.028,0.06,0.01,0.01,0.01,0.09,0.52,0.17,0.13,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
3.840,39,1005.000,1257.000,483.000,699.000,1011.000,1256.000,495.000,700.000,1011.000,1256.000,495.000,700.000,0.022,0.08,0.01,0.01,0.01,0.08,0.22,0.13,0.47,0.10,0.01,0.01,0.01,0.08,0.22,0.14,0.45
3.840,31,496.000,725.000,424.000,639.000,490.000,735.000,434.000,634.000,490.000,735.000,434.000,634.000,0.035,0.02,0.00,0.01,0.01,0.10,0.68,0.14,0.04,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
3.840,38,999.000,1257.000,477.000,695.000,1002.000,1276.000,488.000,699.000,1002.000,1276.000,488.000,699.000,0.039,0.10,0.01,0.00,0.01,0.07,0.25,0.13,0.43,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
3.840,32,320.000,453.000,187.000,279.000,316.000,459.000,182.000,282.000,316.000,459.000,182.000,282.000,0.041,0.09,0.01,0.00,0.01,0.08,0.54,0.14,0.13,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
3.880,31,490.000,735.000,434.000,634.000,496.000,734.000,438.000,650.000,496.000,734.000,438.000,650.000,0.032,0.04,0.00,0.01,0.01,0.11,0.65,0.14,0.05,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
3.880,38,1002.000,1276.000,488.000,699.000,1008.000,1276.000,496.000,699.000,1008.000,1276.000,496.000,699.000,0.015,0.09,0.02,0.01,0.01,0.08,0.24,0.12,0.44,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
3.880,32,316.000,459.000,182.000,282.000,323.000,473.000,177.000,276.000,323.000,473.000,177.000,276.000,0.064,0.08,0.01,0.00,0.01,0.13,0.49,0.14,0.13,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
3.920,31,496.000,734.000,438.000,650.000,501.000,736.000,443.000,657.000,501.000,736.000,443.000,657.000,0.022,0.04,0.00,0.01,0.01,0.11,0.64,0.14,0.05,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
3.920,38,1008.000,1276.000,496.000,699.000,1014.000,1282.000,500.000,713.000,1014.000,1282.000,500.000,713.000,0.033,0.08,0.02,0.01,0.01,0.08,0.24,0.13,0.44,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
3.920,32,323.000,473.000,177.000,276.000,323.000,487.000,175.000,272.000,323.000,487.000,175.000,272.000,0.038,0.08,0.01,0.00,0.01,0.12,0.48,0.17,0.13,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
3.960,31,501.000,736.000,443.000,657.000,500.000,742.000,448.000,653.000,500.000,742.000,448.000,653.000,0.018,0.02,0.00,0.01,0.01,0.12,0.68,0.12,0.03,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
3.960,38,1014.000,1282.000,500.000,713.000,1035.000,1287.000,509.000,716.000,1035.000,1287.000,509.000,716.000,0.038,0.08,0.02,0.01,0.01,0.10,0.21,0.12,0.45,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
3.960,32,323.000,487.000,175.000,272.000,323.000,480.000,182.000,286.000,323.000,480.000,182.000,286.000,0.065,0.07,0.01,0.00,0.01,0.10,0.54,0.17,0.10,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.000,31,500.000,742.000,448.000,653.000,507.000,744.000,450.000,662.000,507.000,744.000,450.000,662.000,0.023,0.02,0.01,0.01,0.01,0.13,0.67,0.12,0.03,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.000,38,1035.000,1287.000,509.000,716.000,1045.000,1282.000,513.000,720.000,1045.000,1282.000,513.000,720.000,0.025,0.08,0.02,0.01,0.01,0.11,0.19,0.13,0.46,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
4.000,32,323.000,480.000,182.000,286.000,321.000,475.000,187.000,284.000,321.000,475.000,187.000,284.000,0.028,0.08,0.01,0.00,0.01,0.09,0.53,0.16,0.11,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.040,31,507.000,744.000,450.000,662.000,518.000,750.000,457.000,686.000,518.000,750.000,457.000,686.000,0.054,0.05,0.00,0.01,0.01,0.12,0.62,0.14,0.05,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.040,38,1045.000,1282.000,513.000,720.000,1051.000,1279.000,518.000,724.000,1051.000,1279.000,518.000,724.000,0.020,0.07,0.02,0.01,0.01,0.11,0.19,0.12,0.46,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
4.040,32,321.000,475.000,187.000,284.000,328.000,484.000,184.000,288.000,328.000,484.000,184.000,288.000,0.044,0.08,0.01,0.00,0.01,0.08,0.55,0.18,0.10,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.080,31,518.000,750.000,457.000,686.000,503.000,751.000,468.000,690.000,503.000,751.000,468.000,690.000,0.034,0.05,0.00,0.01,0.01,0.11,0.65,0.12,0.04,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.080,38,1051.000,1279.000,518.000,724.000,1056.000,1275.000,527.000,723.000,1056.000,1275.000,527.000,723.000,0.022,0.06,0.01,0.01,0.01,0.12,0.20,0.12,0.46,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
4.080,32,328.000,484.000,184.000,288.000,348.000,488.000,190.000,286.000,348.000,488.000,190.000,286.000,0.058,0.03,0.01,0.00,0.01,0.09,0.54,0.21,0.11,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.120,31,503.000,751.000,468.000,690.000,506.000,754.000,478.000,693.000,506.000,754.000,478.000,693.000,0.021,0.03,0.00,0.01,0.01,0.13,0.65,0.13,0.04,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.120,38,1056.000,1275.000,527.000,723.000,1058.000,1273.000,533.000,722.000,1058.000,1273.000,533.000,722.000,0.013,0.03,0.01,0.01,0.01,0.12,0.22,0.14,0.45,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
4.120,32,348.000,488.000,190.000,286.000,351.000,498.000,191.000,284.000,351.000,498.000,191.000,284.000,0.031,0.04,0.01,0.00,0.00,0.09,0.52,0.21,0.12,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.160,31,506.000,754.000,478.000,693.000,519.000,769.000,480.000,696.000,519.000,769.000,480.000,696.000,0.034,0.03,0.01,0.01,0.01,0.13,0.67,0.11,0.04,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.160,38,1058.000,1273.000,533.000,722.000,1068.000,1274.000,537.000,723.000,1068.000,1274.000,537.000,723.000,0.019,0.02,0.01,0.01,0.01,0.14,0.23,0.13,0.45,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
4.160,32,351.000,498.000,191.000,284.000,353.000,497.000,194.000,287.000,353.000,497.000,194.000,287.000,0.021,0.04,0.01,0.01,0.01,0.11,0.52,0.20,0.11,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.160,40,372.000,502.000,177.000,242.000,375.000,499.000,179.000,240.000,375.000,499.000,179.000,240.000,0.027,0.07,0.02,0.01,0.01,0.20,0.55,0.09,0.04,0.06,0.02,0.01,0.01,0.17,0.58,0.11,0.05
4.200,31,519.000,769.000,480.000,696.000,524.000,773.000,487.000,706.000,524.000,773.000,487.000,706.000,0.029,0.03,0.01,0.01,0.01,0.13,0.66,0.12,0.04,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.200,38,1068.000,1274.000,537.000,723.000,1075.000,1274.000,544.000,723.000,1075.000,1274.000,544.000,723.000,0.018,0.02,0.00,0.01,0.01,0.13,0.25,0.14,0.45,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
4.200,32,353.000,497.000,194.000,287.000,336.000,494.000,189.000,288.000,336.000,494.000,189.000,288.000,0.051,0.08,0.01,0.00,0.01,0.08,0.54,0.19,0.09,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.240,31,524.000,773.000,487.000,706.000,531.000,776.000,491.000,715.000,531.000,776.000,491.000,715.000,0.025,0.03,0.01,0.01,0.01,0.13,0.66,0.11,0.04,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.240,38,1075.000,1274.000,544.000,723.000,1075.000,1278.000,554.000,727.000,1075.000,1278.000,554.000,727.000,0.025,0.01,0.00,0.01,0.01,0.13,0.26,0.14,0.44,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
4.240,32,336.000,494.000,189.000,288.000,356.000,502.000,194.000,289.000,356.000,502.000,194.000,289.000,0.059,0.05,0.01,0.01,0.00,0.09,0.53,0.21,0.11,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.280,31,531.000,776.000,491.000,715.000,533.000,779.000,506.000,717.000,533.000,779.000,506.000,717.000,0.024,0.03,0.01,0.01,0.01,0.13,0.66,0.11,0.04,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.280,38,1075.000,1278.000,554.000,727.000,1077.000,1272.000,560.000,727.000,1077.000,1272.000,560.000,727.000,0.019,0.01,0.00,0.01,0.01,0.13,0.29,0.15,0.41,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
4.280,32,356.000,502.000,194.000,289.000,358.000,505.000,192.000,291.000,358.000,505.000,192.000,291.000,0.019,0.05,0.01,0.00,0.00,0.08,0.54,0.21,0.11,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.280,41,377.000,504.000,181.000,240.000,379.000,505.000,180.000,237.000,379.000,505.000,180.000,237.000,0.023,0.10,0.01,0.01,0.01,0.20,0.52,0.11,0.05,0.09,0.01,0.01,0.01,0.20,0.52,0.11,0.05
4.320,31,533.000,779.000,506.000,717.000,535.000,780.000,509.000,717.000,535.000,780.000,509.000,717.000,0.007,0.03,0.01,0.01,0.01,0.14,0.65,0.10,0.04,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.320,38,1077.000,1272.000,560.000,727.000,1089.000,1277.000,571.000,729.000,1089.000,1277.000,571.000,729.000,0.041,0.01,0.00,0.01,0.01,0.15,0.28,0.15,0.40,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
4.320,32,358.000,505.000,192.000,291.000,364.000,512.000,188.000,295.000,364.000,512.000,188.000,295.000,0.042,0.08,0.01,0.01,0.01,0.09,0.52,0.18,0.11,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.320,41,379.000,505.000,180.000,237.000,377.000,512.000,179.000,240.000,377.000,512.000,179.000,240.000,0.035,0.12,0.02,0.01,0.01,0.20,0.49,0.10,0.05,0.09,0.01,0.01,0.01,0.20,0.52,0.11,0.05
4.360,31,535.000,780.000,509.000,717.000,533.000,790.000,516.000,714.000,533.000,790.000,516.000,714.000,0.024,0.03,0.00,0.01,0.01,0.14,0.68,0.09,0.03,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.360,38,1089.000,1277.000,571.000,729.000,1098.000,1275.000,578.000,731.000,1098.000,1275.000,578.000,731.000,0.029,0.01,0.00,0.00,0.01,0.14,0.28,0.15,0.40,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
4.360,32,364.000,512.000,188.000,295.000,361.000,512.000,188.000,296.000,361.000,512.000,188.000,296.000,0.007,0.09,0.01,0.00,0.01,0.09,0.52,0.19,0.10,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.360,41,377.000,512.000,179.000,240.000,379.000,511.000,179.000,239.000,379.000,511.000,179.000,239.000,0.010,0.13,0.01,0.01,0.02,0.21,0.48,0.10,0.05,0.09,0.01,0.01,0.01,0.20,0.52,0.11,0.05
4.400,31,533.000,790.000,516.000,714.000,539.000,787.000,522.000,717.000,539.000,787.000,522.000,717.000,0.020,0.04,0.01,0.01,0.01,0.15,0.66,0.08,0.04,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.400,32,361.000,512.000,188.000,296.000,371.000,513.000,192.000,296.000,371.000,513.000,192.000,296.000,0.027,0.07,0.01,0.01,0.01,0.10,0.51,0.20,0.09,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.400,38,1098.000,1275.000,578.000,731.000,1105.000,1275.000,578.000,730.000,1105.000,1275.000,578.000,730.000,0.012,0.00,0.00,0.01,0.01,0.14,0.31,0.14,0.39,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
4.440,31,539.000,787.000,522.000,717.000,543.000,798.000,528.000,715.000,543.000,798.000,528.000,715.000,0.025,0.03,0.01,0.01,0.01,0.16,0.69,0.07,0.02,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.440,38,1105.000,1275.000,578.000,730.000,1109.000,1279.000,592.000,722.000,1109.000,1279.000,592.000,722.000,0.048,0.00,0.00,0.01,0.02,0.14,0.31,0.15,0.37,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
4.440,32,371.000,513.000,192.000,296.000,368.000,516.000,189.000,300.000,368.000,516.000,189.000,300.000,0.027,0.09,0.01,0.01,0.01,0.10,0.52,0.18,0.09,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.480,31,543.000,798.000,528.000,715.000,541.000,796.000,537.000,723.000,541.000,796.000,537.000,723.000,0.027,0.03,0.01,0.01,0.02,0.17,0.68,0.05,0.02,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.480,32,368.000,516.000,189.000,300.000,369.000,519.000,185.000,304.000,369.000,519.000,185.000,304.000,0.025,0.11,0.01,0.01,0.01,0.11,0.51,0.15,0.09,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.480,38,1109.000,1279.000,592.000,722.000,1117.000,1282.000,601.000,721.000,1117.000,1282.000,601.000,721.000,0.035,0.00,0.00,0.01,0.02,0.16,0.32,0.16,0.33,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
4.520,31,541.000,796.000,537.000,723.000,550.000,806.000,548.000,718.000,550.000,806.000,548.000,718.000,0.040,0.03,0.01,0.01,0.02,0.18,0.69,0.05,0.02,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.520,32,369.000,519.000,185.000,304.000,364.000,520.000,182.000,308.000,364.000,520.000,182.000,308.000,0.025,0.12,0.01,0.01,0.01,0.08,0.52,0.19,0.07,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.520,38,1117.000,1282.000,601.000,721.000,1129.000,1282.000,610.000,721.000,1129.000,1282.000,610.000,721.000,0.037,0.00,0.00,0.01,0.02,0.16,0.34,0.17,0.29,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
4.560,31,550.000,806.000,548.000,718.000,561.000,807.000,557.000,720.000,561.000,807.000,557.000,720.000,0.028,0.03,0.01,0.01,0.02,0.20,0.67,0.04,0.02,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.560,32,364.000,520.000,182.000,308.000,365.000,524.000,182.000,311.000,365.000,524.000,182.000,311.000,0.014,0.13,0.01,0.01,0.00,0.08,0.53,0.17,0.06,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.560,38,1129.000,1282.000,610.000,721.000,1122.000,1279.000,617.000,720.000,1122.000,1279.000,617.000,720.000,0.034,0.01,0.00,0.01,0.02,0.19,0.32,0.20,0.25,0.11,0.02,0.01,0.01,0.07,0.23,0.12,0.43
4.600,31,561.000,807.000,557.000,720.000,552.000,821.000,568.000,719.000,552.000,821.000,568.000,719.000,0.042,0.03,0.01,0.01,0.02,0.20,0.68,0.04,0.02,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.600,32,365.000,524.000,182.000,311.000,360.000,527.000,187.000,309.000,360.000,527.000,187.000,309.000,0.026,0.14,0.01,0.01,0.01,0.07,0.53,0.16,0.07,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.640,31,552.000,821.000,568.000,719.000,559.000,823.000,570.000,721.000,559.000,823.000,570.000,721.000,0.015,0.02,0.00,0.01,0.02,0.20,0.69,0.03,0.02,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.640,32,360.000,527.000,187.000,309.000,358.000,531.000,193.000,311.000,358.000,531.000,193.000,311.000,0.025,0.13,0.01,0.00,0.00,0.06,0.55,0.18,0.07,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.680,31,559.000,823.000,570.000,721.000,553.000,831.000,579.000,720.000,553.000,831.000,579.000,720.000,0.030,0.02,0.00,0.01,0.02,0.19,0.72,0.02,0.02,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.680,32,358.000,531.000,193.000,311.000,367.000,532.000,195.000,311.000,367.000,532.000,195.000,311.000,0.019,0.12,0.01,0.00,0.00,0.06,0.54,0.18,0.08,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.720,31,553.000,831.000,579.000,720.000,563.000,829.000,589.000,718.000,563.000,829.000,589.000,718.000,0.032,0.02,0.00,0.02,0.02,0.23,0.68,0.01,0.01,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.720,32,367.000,532.000,195.000,311.000,369.000,542.000,179.000,314.000,369.000,542.000,179.000,314.000,0.059,0.16,0.01,0.00,0.00,0.07,0.51,0.16,0.08,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.760,31,563.000,829.000,589.000,718.000,558.000,844.000,596.000,718.000,558.000,844.000,596.000,718.000,0.032,0.02,0.00,0.02,0.02,0.23,0.69,0.01,0.01,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.760,32,369.000,542.000,179.000,314.000,375.000,544.000,180.000,314.000,375.000,544.000,180.000,314.000,0.013,0.16,0.01,0.00,0.00,0.07,0.51,0.17,0.08,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.800,31,558.000,844.000,596.000,718.000,564.000,843.000,606.000,721.000,564.000,843.000,606.000,721.000,0.033,0.03,0.00,0.02,0.02,0.26,0.64,0.01,0.01,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.800,32,375.000,544.000,180.000,314.000,380.000,537.000,196.000,320.000,380.000,537.000,196.000,320.000,0.059,0.16,0.01,0.00,0.00,0.07,0.50,0.14,0.11,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.840,31,564.000,843.000,606.000,721.000,577.000,841.000,612.000,721.000,577.000,841.000,612.000,721.000,0.026,0.03,0.00,0.02,0.03,0.29,0.61,0.01,0.01,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.840,32,380.000,537.000,196.000,320.000,382.000,544.000,203.000,318.000,382.000,544.000,203.000,318.000,0.032,0.14,0.01,0.00,0.01,0.06,0.50,0.16,0.11,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.880,32,382.000,544.000,203.000,318.000,384.000,549.000,191.000,322.000,384.000,549.000,191.000,322.000,0.046,0.19,0.02,0.01,0.01,0.08,0.49,0.12,0.10,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.880,31,577.000,841.000,612.000,721.000,577.000,845.000,619.000,723.000,577.000,845.000,619.000,723.000,0.024,0.03,0.00,0.02,0.03,0.32,0.57,0.01,0.01,0.02,0.01,0.01,0.01,0.13,0.62,0.14,0.07
4.920,32,384.000,549.000,191.000,322.000,386.000,549.000,193.000,324.000,386.000,549.000,193.000,324.000,0.011,0.16,0.01,0.01,0.01,0.07,0.50,0.12,0.12,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
4.960,32,386.000,549.000,193.000,324.000,382.000,556.000,184.000,329.000,382.000,556.000,184.000,329.000,0.044,0.21,0.02,0.01,0.01,0.08,0.48,0.10,0.10,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.000,32,382.000,556.000,184.000,329.000,389.000,559.000,186.000,327.000,389.000,559.000,186.000,327.000,0.021,0.18,0.01,0.01,0.01,0.09,0.46,0.12,0.12,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.040,32,389.000,559.000,186.000,327.000,389.000,562.000,181.000,327.000,389.000,562.000,181.000,327.000,0.013,0.21,0.02,0.00,0.01,0.07,0.46,0.12,0.11,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.080,32,389.000,562.000,181.000,327.000,394.000,564.000,183.000,332.000,394.000,564.000,183.000,332.000,0.022,0.18,0.02,0.00,0.01,0.08,0.47,0.13,0.12,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.120,32,394.000,564.000,183.000,332.000,400.000,570.000,188.000,337.000,400.000,570.000,188.000,337.000,0.034,0.18,0.02,0.01,0.01,0.08,0.47,0.13,0.11,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.160,32,400.000,570.000,188.000,337.000,401.000,570.000,188.000,334.000,401.000,570.000,188.000,334.000,0.007,0.17,0.03,0.01,0.00,0.10,0.46,0.12,0.11,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.200,32,401.000,570.000,188.000,334.000,404.000,571.000,190.000,345.000,404.000,571.000,190.000,345.000,0.028,0.16,0.03,0.01,0.01,0.08,0.47,0.13,0.12,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.240,32,404.000,571.000,190.000,345.000,411.000,576.000,200.000,350.000,411.000,576.000,200.000,350.000,0.042,0.13,0.03,0.01,0.01,0.08,0.47,0.15,0.13,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.280,32,411.000,576.000,200.000,350.000,411.000,579.000,199.000,352.000,411.000,579.000,199.000,352.000,0.010,0.15,0.03,0.01,0.00,0.07,0.48,0.14,0.13,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.320,32,411.000,579.000,199.000,352.000,413.000,581.000,196.000,354.000,413.000,581.000,196.000,354.000,0.014,0.15,0.03,0.01,0.01,0.09,0.46,0.14,0.12,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.360,32,413.000,581.000,196.000,354.000,418.000,583.000,198.000,360.000,418.000,583.000,198.000,360.000,0.023,0.15,0.02,0.00,0.00,0.07,0.48,0.15,0.13,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.400,32,418.000,583.000,198.000,360.000,423.000,587.000,196.000,358.000,423.000,587.000,196.000,358.000,0.020,0.16,0.02,0.01,0.01,0.09,0.46,0.15,0.11,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.440,32,423.000,587.000,196.000,358.000,425.000,585.000,224.000,359.000,425.000,585.000,224.000,359.000,0.051,0.10,0.01,0.01,0.01,0.10,0.49,0.16,0.12,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.480,32,425.000,585.000,224.000,359.000,425.000,584.000,223.000,360.000,425.000,584.000,223.000,360.000,0.005,0.12,0.01,0.01,0.01,0.11,0.46,0.17,0.11,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.480,45,460.000,594.000,191.000,290.000,455.000,594.000,191.000,292.000,455.000,594.000,191.000,292.000,0.014,0.20,0.02,0.01,0.01,0.17,0.40,0.11,0.09,0.19,0.01,0.01,0.01,0.15,0.42,0.11,0.09
5.520,32,425.000,584.000,223.000,360.000,430.000,588.000,230.000,364.000,430.000,588.000,230.000,364.000,0.034,0.08,0.01,0.00,0.00,0.09,0.50,0.19,0.12,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.560,32,430.000,588.000,230.000,364.000,435.000,593.000,223.000,368.000,435.000,593.000,223.000,368.000,0.036,0.10,0.01,0.00,0.01,0.09,0.46,0.20,0.12,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.600,32,435.000,593.000,223.000,368.000,431.000,595.000,226.000,373.000,431.000,595.000,226.000,373.000,0.023,0.09,0.01,0.00,0.01,0.08,0.50,0.20,0.12,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.640,32,431.000,595.000,226.000,373.000,432.000,594.000,223.000,378.000,432.000,594.000,223.000,378.000,0.017,0.09,0.01,0.01,0.01,0.09,0.48,0.19,0.13,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.680,32,432.000,594.000,223.000,378.000,437.000,601.000,217.000,390.000,437.000,601.000,217.000,390.000,0.048,0.09,0.01,0.00,0.00,0.08,0.48,0.22,0.11,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.720,32,437.000,601.000,217.000,390.000,437.000,610.000,217.000,394.000,437.000,610.000,217.000,394.000,0.019,0.09,0.01,0.01,0.00,0.09,0.49,0.21,0.10,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.760,32,437.000,610.000,217.000,394.000,440.000,601.000,245.000,391.000,440.000,601.000,245.000,391.000,0.061,0.03,0.01,0.01,0.00,0.09,0.54,0.23,0.10,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.800,32,440.000,601.000,245.000,391.000,441.000,600.000,255.000,392.000,441.000,600.000,255.000,392.000,0.022,0.03,0.01,0.01,0.00,0.10,0.55,0.19,0.11,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
5.840,32,441.000,600.000,255.000,392.000,443.000,613.000,254.000,394.000,443.000,613.000,254.000,394.000,0.029,0.02,0.01,0.01,0.00,0.09,0.56,0.23,0.09,0.12,0.01,0.00,0.01,0.24,0.35,0.08,0.18
