time,priority,object,text
1.680,3,2576420523816,Detection created
1.720,3,2576420522192,Detection created
1.720,3,2576420521072,Detection created
1.720,3,2576420521128,Detection created
1.720,3,2576416337816,Detection created
1.720,3,2576416337760,Detection created
1.720,3,2576416334512,Detection created
1.720,3,2576416337368,Detection created
1.760,3,2576418690552,Detection created
1.760,3,2576418690608,Detection created
1.760,3,2576418690664,Detection created
1.760,3,2576418690720,Detection created
1.760,3,2576418690776,Detection created
1.760,3,2576418690832,Detection created
1.760,3,2576418690888,Detection created
1.760,1,2576418691168,Body created
1.760,2,2576418691112,Pattern created
1.800,3,2576418691392,Detection created
1.800,3,2576418691448,Detection created
1.800,3,2576418691336,Detection created
1.800,3,2576418691504,Detection created
1.800,3,2576418691560,Detection created
1.840,3,2576418691840,Detection created
1.840,3,2576418691784,Detection created
1.840,3,2576418691728,Detection created
1.840,3,2576418691896,Detection created
1.880,3,2576418692120,Detection created
1.880,3,2576418692176,Detection created
1.880,3,2576418692232,Detection created
1.880,3,2576418692288,Detection created
1.880,3,2576418692344,Detection created
1.920,3,2576418692792,Detection created
1.920,3,2576418692736,Detection created
1.920,3,2576418692680,Detection created
1.920,3,2576418692848,Detection created
1.920,3,2576418692904,Detection created
1.960,3,2576418709744,Detection created
1.960,3,2576418709688,Detection created
1.960,3,2576418709632,Detection created
1.960,3,2576418709800,Detection created
1.960,3,2576418709856,Detection created
2.000,3,2576418710248,Detection created
2.000,3,2576418710192,Detection created
2.000,3,2576418710136,Detection created
2.000,3,2576418710304,Detection created
2.000,3,2576418710360,Detection created
2.040,3,2576418710752,Detection created
2.040,3,2576418710696,Detection created
2.040,3,2576418710640,Detection created
2.040,3,2576418710808,Detection created
2.080,3,2576418711032,Detection created
2.080,3,2576418711088,Detection created
2.080,3,2576418711144,Detection created
2.080,3,2576418711200,Detection created
2.080,3,2576418711256,Detection created
2.120,3,2576418711704,Detection created
2.120,3,2576418711648,Detection created
2.120,3,2576418711592,Detection created
2.120,3,2576418711760,Detection created
2.120,3,2576418711816,Detection created
2.120,3,2576418711872,Detection created
2.160,3,2576418712208,Detection created
2.160,3,2576418712264,Detection created
2.160,3,2576418712320,Detection created
2.160,3,2576418712376,Detection created
2.160,3,2576418712432,Detection created
2.160,3,2576418712488,Detection created
2.160,1,2576418712824,Body created
2.160,2,2576418712768,Pattern created
2.200,3,2576418713104,Detection created
2.200,3,2576418712992,Detection created
2.200,3,2576418713048,Detection created
2.200,3,2576418713160,Detection created
2.200,3,2576418713216,Detection created
2.240,3,2576418713496,Detection created
2.240,3,2576418713552,Detection created
2.240,3,2576418750536,Detection created
2.240,3,2576418750592,Detection created
2.240,3,2576418750648,Detection created
2.280,3,2576418750984,Detection created
2.280,3,2576418751040,Detection created
2.280,3,2576418751096,Detection created
2.280,3,2576418751152,Detection created
2.280,3,2576418751208,Detection created
2.280,3,2576418751264,Detection created
2.280,3,2576418751320,Detection created
2.280,2,2576427924336,Pattern removed
2.320,3,2576416056376,Detection created
2.320,3,2576416057832,Detection created
2.320,3,2576416057160,Detection created
2.320,3,2576416058504,Detection created
2.320,3,2576416059232,Detection created
2.320,3,2576427924336,Detection created
2.360,3,2576427987240,Detection created
2.360,3,2576415994768,Detection created
2.360,3,2576415994208,Detection created
2.360,3,2576415995496,Detection created
2.360,3,2576415995888,Detection created
2.360,3,2576415996448,Detection created
2.400,3,2576415972712,Detection created
2.400,3,2576415973216,Detection created
2.400,3,2576415971928,Detection created
2.400,3,2576415961608,Detection created
2.400,3,2576415962168,Detection created
2.440,3,2576416043864,Detection created
2.440,3,2576416043248,Detection created
2.440,3,2576416044312,Detection created
2.440,3,2576416044984,Detection created
2.440,3,2576416045656,Detection created
2.480,3,2576418690160,Detection created
2.480,3,2576418692792,Detection created
2.480,3,2576418689264,Detection created
2.480,3,2576418751264,Detection created
2.480,3,2576418751320,Detection created
2.480,3,2576418751880,Detection created
2.520,3,2576418752216,Detection created
2.520,3,2576418752272,Detection created
2.520,3,2576418752160,Detection created
2.520,3,2576418752328,Detection created
2.520,3,2576418752384,Detection created
2.560,3,2576418752720,Detection created
2.560,3,2576418752664,Detection created
2.560,3,2576418752608,Detection created
2.560,3,2576418752776,Detection created
2.560,3,2576418752832,Detection created
2.600,3,2576418753224,Detection created
2.600,3,2576418753168,Detection created
2.600,3,2576418753112,Detection created
2.600,3,2576418753280,Detection created
2.600,3,2576418753336,Detection created
2.640,3,2576418753672,Detection created
2.640,3,2576418753728,Detection created
2.640,3,2576418753616,Detection created
2.640,3,2576418753784,Detection created
2.640,3,2576418753840,Detection created
2.680,3,2576418754176,Detection created
2.680,3,2576418754232,Detection created
2.680,3,2576418754120,Detection created
2.680,3,2576418754288,Detection created
2.680,3,2576418754344,Detection created
2.720,3,2576418754744,Detection created
2.720,3,2576418754800,Detection created
2.720,3,2576418754688,Detection created
2.720,3,2576418754856,Detection created
2.720,3,2576418754912,Detection created
2.760,3,2576418755248,Detection created
2.760,3,2576418755304,Detection created
2.760,3,2576418755192,Detection created
2.760,3,2576418755360,Detection created
2.760,3,2576418755416,Detection created
2.800,3,2576418755752,Detection created
2.800,3,2576418755808,Detection created
2.800,3,2576418755696,Detection created
2.800,3,2576418755864,Detection created
2.800,3,2576418755920,Detection created
2.840,3,2576418756256,Detection created
2.840,3,2576418756312,Detection created
2.840,3,2576418756200,Detection created
2.840,3,2576418756368,Detection created
2.840,3,2576418756424,Detection created
2.840,3,2576418756480,Detection created
2.880,3,2576418756872,Detection created
2.880,3,2576418756928,Detection created
2.880,3,2576418756816,Detection created
2.880,3,2576418756984,Detection created
2.880,3,2576418757040,Detection created
2.920,3,2576418757320,Detection created
2.920,3,2576418757376,Detection created
2.920,3,2576418757264,Detection created
2.920,3,2576418757432,Detection created
2.920,3,2576418757488,Detection created
2.920,3,2576418757544,Detection created
2.920,0,2576418691168,car observed distance 74 meters moving towards us from left to right speed 80 kilometers per hour 
2.960,3,2576418757880,Detection created
2.960,3,2576418758048,Detection created
2.960,3,2576418757992,Detection created
2.960,3,2576418758104,Detection created
3.000,3,2576418758328,Detection created
3.000,3,2576418758272,Detection created
3.000,3,2576418758384,Detection created
3.000,3,2576418758440,Detection created
3.040,3,2576418766920,Detection created
3.040,3,2576418766976,Detection created
3.040,3,2576418767032,Detection created
3.040,3,2576418767088,Detection created
3.080,3,2576418767368,Detection created
3.080,3,2576418767312,Detection created
3.080,3,2576418767424,Detection created
3.080,3,2576418767480,Detection created
3.120,3,2576418767760,Detection created
3.120,3,2576418767704,Detection created
3.120,3,2576418767816,Detection created
3.120,3,2576418767872,Detection created
3.160,3,2576418768152,Detection created
3.160,3,2576418768096,Detection created
3.160,3,2576418768208,Detection created
3.160,3,2576418768264,Detection created
3.160,3,2576418768320,Detection created
3.200,3,2576418768656,Detection created
3.200,3,2576418768600,Detection created
3.200,3,2576418768712,Detection created
3.200,3,2576418768768,Detection created
3.240,3,2576418768992,Detection created
3.240,3,2576418769048,Detection created
3.240,3,2576418768936,Detection created
3.240,3,2576418769104,Detection created
3.280,3,2576418769384,Detection created
3.280,3,2576418769440,Detection created
3.280,3,2576418769328,Detection created
3.280,3,2576418769496,Detection created
3.280,2,2576427924112,Pattern removed
3.320,3,2576427924672,Detection created
3.320,3,2576427923048,Detection created
3.320,3,2576427925176,Detection created
3.320,3,2576427922712,Detection created
3.320,0,2576418712824,car observed distance 76 meters moving towards us from left to right speed 95 kilometers per hour 
3.360,3,2576415970696,Detection created
3.360,3,2576415971872,Detection created
3.360,3,2576415971256,Detection created
3.360,3,2576415972600,Detection created
3.400,3,2576415962616,Detection created
3.400,3,2576415963960,Detection created
3.400,3,2576415963288,Detection created
3.400,3,2576415964576,Detection created
3.400,3,2576416043136,Detection created
3.440,3,2576358381328,Detection created
3.440,3,2576416046160,Detection created
3.440,3,2576416046776,Detection created
3.440,3,2576420522752,Detection created
3.480,3,2576418689936,Detection created
3.480,3,2576418691448,Detection created
3.480,3,2576418690664,Detection created
3.480,3,2576418691784,Detection created
3.520,3,2576418710192,Detection created
3.520,3,2576418711088,Detection created
3.520,3,2576418710696,Detection created
3.520,3,2576418711592,Detection created
3.560,3,2576418751208,Detection created
3.560,3,2576416055760,Detection created
3.560,3,2576416058616,Detection created
3.560,3,2576416056432,Detection created
3.600,3,2576416059232,Detection created
3.600,3,2576415994712,Detection created
3.600,3,2576415994040,Detection created
3.600,3,2576415995384,Detection created
3.640,3,2576415996448,Detection created
3.640,3,2576418758440,Detection created
3.640,3,2576418769496,Detection created
3.640,3,2576418769776,Detection created
3.680,3,2576418770000,Detection created
3.680,3,2576418770112,Detection created
3.680,3,2576418770056,Detection created
3.720,3,2576418770280,Detection created
3.720,3,2576418770336,Detection created
3.720,3,2576418770392,Detection created
3.760,3,2576418770560,Detection created
3.760,3,2576418770616,Detection created
3.760,3,2576418770672,Detection created
3.760,2,2576416056936,Pattern removed
3.800,3,2576415962112,Detection created
3.800,3,2576415962672,Detection created
3.800,3,2576415963456,Detection created
3.800,3,2576415964016,Detection created
3.840,3,2576418710248,Detection created
3.840,3,2576418709744,Detection created
3.840,3,2576418710752,Detection created
3.840,3,2576418711032,Detection created
3.880,3,2576418713496,Detection created
3.880,3,2576418713104,Detection created
3.880,3,2576416056936,Detection created
3.920,3,2576416058000,Detection created
3.920,3,2576416057328,Detection created
3.920,3,2576416058672,Detection created
3.960,3,2576427988696,Detection created
