time,id,class_id,confidence,x_min,x_max,y_min,y_max,border_left,border_right,border_top,border_bottom,vx_min,vx_max,vy_min,vy_max,sigma_x_min_00,sigma_x_min_01,sigma_x_min_10,sigma_x_min_11,sigma_x_max_00,sigma_x_max_01,sigma_x_max_10,sigma_x_max_11,sigma_y_min_00,sigma_y_min_01,sigma_y_min_10,sigma_y_min_11,sigma_y_max_00,sigma_y_max_01,sigma_y_max_10,sigma_y_max_11,x_center,y_center,vx_center,vy_center,vx_center_var,vy_center_var,retention_count,body,matched,x_min_d,x_max_d,y_min_d,y_max_d
6.400,1949838578464,2,1.000,252.427,329.159,204.464,375.055,1,1,1,1,-146.815,-142.993,-1.217,2.567,22.824,13.338,13.338,17.176,22.824,13.338,13.338,17.176,22.824,13.338,13.338,17.176,22.824,13.338,13.338,17.176,290.793,289.760,-144.904,0.675,45.648,45.648,0,1947924784128,True,253.000,339.000,198.000,375.000
6.400,1947924783960,2,1.000,209.487,288.797,203.890,375.002,1,1,1,1,-147.358,-143.266,-1.264,2.681,22.845,13.358,13.358,17.195,22.845,13.358,13.358,17.195,22.845,13.358,13.358,17.195,22.845,13.358,13.358,17.195,249.142,289.446,-145.312,0.708,45.691,45.691,0,1947924784128,True,207.000,297.000,202.000,375.000
6.500,1949838578464,2,1.000,237.889,316.930,204.531,375.162,1,1,1,1,-146.732,-141.783,-1.107,2.479,22.823,13.338,13.338,17.172,22.823,13.338,13.338,17.172,22.823,13.338,13.338,17.172,22.823,13.338,13.338,17.172,277.410,289.847,-144.258,0.686,45.647,45.647,0,1947924784128,True,239.000,333.000,206.000,374.000
6.500,1947924783960,2,1.000,195.237,276.244,203.562,374.783,1,1,1,1,-147.075,-142.229,-1.381,2.395,22.843,13.356,13.356,17.188,22.843,13.356,13.356,17.188,22.843,13.356,13.356,17.188,22.843,13.356,13.356,17.188,235.740,289.172,-144.652,0.507,45.687,45.687,0,1947924784128,True,199.000,290.000,202.000,371.000
6.600,1949838578464,2,1.000,224.446,305.062,204.715,375.592,1,1,1,1,-146.012,-140.433,-0.935,2.585,22.823,13.337,13.337,17.168,22.823,13.337,13.337,17.168,22.823,13.337,13.337,17.168,22.823,13.337,13.337,17.168,264.754,290.153,-143.223,0.825,45.645,45.645,0,1947924784128,True,234.000,323.000,207.000,377.000
6.600,1947924783960,2,1.000,180.529,262.021,203.424,375.022,1,1,1,1,-147.075,-142.229,-1.381,2.395,25.786,15.075,15.075,18.188,25.786,15.075,15.075,18.188,25.786,15.075,15.075,18.188,25.786,15.075,15.075,18.188,221.275,289.223,-144.652,0.507,51.573,51.573,1,1947924784128,False,199.000,290.000,202.000,371.000
6.700,1949838578464,2,1.000,211.118,292.272,204.665,376.096,1,1,1,1,-145.269,-139.701,-0.909,2.728,22.822,13.336,13.336,17.164,22.822,13.336,13.336,17.164,22.822,13.336,13.336,17.164,22.822,13.336,13.336,17.164,251.695,290.380,-142.485,0.909,45.644,45.644,0,1947924784128,True,221.000,302.000,205.000,378.000
6.700,1947924783960,2,1.000,168.891,248.331,202.107,375.102,1,1,1,1,-145.292,-141.919,-2.066,2.302,25.391,14.749,14.749,17.943,25.391,14.749,14.749,17.943,25.391,14.749,14.749,17.943,25.391,14.749,14.749,17.943,208.611,288.604,-143.605,0.118,50.782,50.782,0,1947924784128,True,190.000,252.000,194.000,374.000
6.800,1949838578464,2,1.000,198.692,278.610,204.394,376.212,1,1,1,1,-144.041,-139.521,-1.014,2.637,22.821,13.335,13.335,17.160,22.821,13.335,13.335,17.160,22.821,13.335,13.335,17.160,22.821,13.335,13.335,17.160,238.651,290.303,-141.781,0.811,45.643,45.643,0,1947924784128,True,215.000,281.000,203.000,375.000
6.800,1947924783960,2,1.000,156.946,234.372,202.163,375.290,1,1,1,1,-143.798,-141.785,-1.914,2.278,25.037,14.472,14.472,17.746,25.037,14.472,14.472,17.746,25.037,14.472,14.472,17.746,25.037,14.472,14.472,17.746,195.659,288.727,-142.791,0.182,50.075,50.075,0,1947924784128,True,175.000,236.000,204.000,375.000
6.900,1949838578464,2,1.000,186.194,265.039,204.031,376.536,1,1,1,1,-142.927,-139.298,-1.167,2.672,22.821,13.333,13.333,17.157,22.821,13.333,13.333,17.157,22.821,13.333,13.333,17.157,22.821,13.333,13.333,17.157,225.617,290.283,-141.113,0.752,45.641,45.641,0,1947924784128,True,201.000,268.000,202.000,377.000
6.900,1947924783960,2,1.000,144.597,221.035,202.222,375.454,1,1,1,1,-142.628,-141.300,-1.770,2.241,24.722,14.238,14.238,17.589,24.722,14.238,14.238,17.589,24.722,14.238,14.238,17.589,24.722,14.238,14.238,17.589,182.816,288.838,-141.964,0.236,49.444,49.444,0,1947924784128,True,159.000,227.000,204.000,375.000
7.000,1949838578464,2,1.000,172.255,252.694,204.152,376.711,1,1,1,1,-142.721,-138.372,-1.028,2.619,22.820,13.332,13.332,17.154,22.820,13.332,13.332,17.154,22.820,13.332,13.332,17.154,22.820,13.332,13.332,17.154,212.475,290.432,-140.546,0.795,45.640,45.640,0,1947924784128,True,175.000,265.000,206.000,376.000
7.000,1947924783960,2,1.000,131.149,208.506,202.162,375.840,1,1,1,1,-142.160,-140.381,-1.703,2.334,24.443,14.042,14.042,17.466,24.443,14.042,14.042,17.466,24.443,14.042,14.042,17.466,24.443,14.042,14.042,17.466,169.827,289.001,-141.270,0.316,48.885,48.885,0,1947924784128,True,137.000,220.000,203.000,377.000
7.100,1949838578464,2,1.000,159.012,240.357,204.158,377.090,1,1,1,1,-142.120,-137.496,-0.965,2.687,22.819,13.331,13.331,17.151,22.819,13.331,13.331,17.151,22.819,13.331,13.331,17.151,22.819,13.331,13.331,17.151,199.684,290.624,-139.808,0.861,45.638,45.638,0,1947924784128,True,167.000,252.000,205.000,378.000
7.100,1947924783960,2,1.000,118.393,196.468,202.235,376.427,1,1,1,1,-141.323,-139.233,-1.563,2.537,24.196,13.879,13.879,17.370,24.196,13.879,13.879,17.370,24.196,13.879,13.879,17.370,24.196,13.879,13.879,17.370,157.430,289.331,-140.278,0.487,48.391,48.391,0,1947924784128,True,129.000,211.000,204.000,379.000
7.200,1949838578464,2,1.000,146.420,227.907,204.169,377.546,1,1,1,1,-141.173,-136.737,-0.902,2.796,22.818,13.329,13.329,17.148,22.818,13.329,13.329,17.148,22.818,13.329,13.329,17.148,22.818,13.329,13.329,17.148,187.163,290.857,-138.955,0.947,45.636,45.636,0,1947924784128,True,159.000,238.000,205.000,379.000
7.200,1947924783960,2,1.000,105.788,184.757,202.549,377.199,2,1,1,1,-140.448,-137.965,-1.294,2.834,23.979,13.743,13.743,17.297,23.979,13.743,13.743,17.297,23.979,13.743,13.743,17.297,23.979,13.743,13.743,17.297,145.273,289.874,-139.206,0.770,47.957,47.957,0,1947924784128,True,117.000,201.000,206.000,381.000
7.300,1949838578464,2,1.000,135.120,215.347,203.841,377.846,1,1,1,1,-139.527,-136.086,-1.041,2.808,22.817,13.328,13.328,17.146,22.817,13.328,13.328,17.146,22.817,13.328,13.328,17.146,22.817,13.328,13.328,17.146,175.234,290.843,-137.807,0.884,45.634,45.634,0,1947924784128,True,157.000,224.000,202.000,378.000
7.300,1947924783960,2,1.000,94.272,173.225,202.369,377.901,2,1,1,1,-138.999,-136.667,-1.323,3.074,23.789,13.633,13.633,17.242,23.789,13.633,13.633,17.242,23.789,13.633,13.633,17.242,23.789,13.633,13.633,17.242,133.748,290.135,-137.833,0.876,47.578,47.578,0,1947924784128,True,113.000,190.000,202.000,381.000
7.400,1949838578464,2,1.000,124.229,202.681,203.539,377.428,1,1,1,1,-137.740,-135.536,-1.157,2.400,22.816,13.326,13.326,17.143,22.816,13.326,13.326,17.143,22.816,13.326,13.326,17.143,22.816,13.326,13.326,17.143,163.455,290.483,-136.638,0.622,45.632,45.632,0,1947924784128,True,148.000,210.000,202.000,372.000
7.400,1947924783960,2,1.000,83.163,161.146,201.973,377.829,3,1,1,1,-137.399,-135.757,-1.474,2.857,23.624,13.543,13.543,17.203,23.624,13.543,13.543,17.203,23.624,13.543,13.543,17.203,23.624,13.543,13.543,17.203,122.154,289.901,-136.578,0.691,47.247,47.247,0,1947924784128,True,104.000,173.000,200.000,375.000
7.500,1949838578464,2,1.000,113.141,190.824,203.261,377.706,2,1,1,1,-136.171,-134.545,-1.251,2.422,22.815,13.325,13.325,17.141,22.815,13.325,13.325,17.141,22.815,13.325,13.325,17.141,22.815,13.325,13.325,17.141,151.982,290.483,-135.358,0.585,45.630,45.630,0,1947924784128,True,134.000,204.000,202.000,378.000
7.500,1947924783960,2,1.000,72.191,149.734,201.846,378.219,3,1,1,1,-135.811,-134.516,-1.462,2.916,23.481,13.471,13.471,17.174,23.481,13.471,13.471,17.174,23.481,13.471,13.471,17.174,23.481,13.471,13.471,17.174,110.963,290.032,-135.163,0.727,46.962,46.962,0,1947924784128,True,93.000,166.000,202.000,379.000
7.600,1949838578464,2,1.000,102.087,179.723,203.463,377.611,2,1,1,1,-134.674,-133.171,-1.061,2.226,22.814,13.323,13.323,17.140,22.814,13.323,13.323,17.140,22.814,13.323,13.323,17.140,22.814,13.323,13.323,17.140,140.905,290.537,-133.922,0.582,45.628,45.628,0,1947924784128,True,122.000,198.000,206.000,375.000
7.600,1947924783960,2,1.000,62.276,139.636,201.968,378.451,3,1,1,1,-133.705,-132.590,-1.308,2.882,23.358,13.415,13.415,17.156,23.358,13.415,13.415,17.156,23.358,13.415,13.415,17.156,23.358,13.415,13.415,17.156,100.956,290.210,-133.147,0.787,46.716,46.716,0,1947924784128,True,90.000,165.000,204.000,378.000
