time,priority,object,text
4.000,3,2457826610144,Detection created
4.000,3,2457826611040,Detection created
4.000,3,2457826743016,Detection created
4.000,-1,2457833855352,car may collide in 4 seconds with probability 0.5 percent
4.000,-1,2457824592112,car may collide in 2 seconds with probability 0.1 percent
4.040,3,2457825152976,Detection created
4.040,3,2457825152920,Detection created
4.040,3,2457825173576,Detection created
4.080,3,2457825174192,Detection created
4.080,3,2457825174080,Detection created
4.080,3,2457825174136,Detection created
4.120,3,2457825174808,Detection created
4.120,3,2457825174696,Detection created
4.120,3,2457825174752,Detection created
4.120,3,2457825174864,Detection created
4.160,3,2457825175480,Detection created
4.160,3,2457825175424,Detection created
4.160,3,2457825175536,Detection created
4.160,3,2457825175592,Detection created
4.200,3,2457825176152,Detection created
4.200,3,2457825176096,Detection created
4.200,3,2457825176208,Detection created
4.240,3,2457825176768,Detection created
4.240,3,2457825176656,Detection created
4.240,3,2457825176712,Detection created
4.240,3,2457825176824,Detection created
4.280,3,2457825177440,Detection created
4.280,3,2457825177384,Detection created
4.280,3,2457825177496,Detection created
4.280,3,2457825177552,Detection created
4.320,3,2457825198656,Detection created
4.320,3,2457825198600,Detection created
4.320,3,2457825198712,Detection created
4.320,3,2457825198768,Detection created
4.360,3,2457825199328,Detection created
4.360,3,2457825199272,Detection created
4.360,3,2457825199384,Detection created
4.360,3,2457825199440,Detection created
4.400,3,2457825199944,Detection created
4.400,3,2457825200000,Detection created
4.400,3,2457825200056,Detection created
4.440,3,2457825200504,Detection created
4.440,3,2457825200616,Detection created
4.440,3,2457825200560,Detection created
4.440,2,2457826620640,Pattern removed
4.480,3,2457826604984,Detection created
4.480,3,2457826605824,Detection created
4.480,3,2457826606720,Detection created
4.480,1,2457824988744,Body created
4.480,2,2457824987960,Pattern created
4.520,3,2457825091768,Detection created
4.520,3,2457825093280,Detection created
4.520,3,2457825092384,Detection created
4.560,3,2457826621984,Detection created
4.560,3,2457826622488,Detection created
4.560,3,2457826622600,Detection created
4.600,3,2457825200000,Detection created
4.600,3,2457825200896,Detection created
4.640,3,2457825201400,Detection created
4.640,3,2457825201456,Detection created
4.680,3,2457825202016,Detection created
4.680,3,2457825202072,Detection created
4.720,3,2457825157640,Detection created
4.720,3,2457825157696,Detection created
4.760,3,2457825158256,Detection created
4.760,3,2457825158312,Detection created
4.800,3,2457825158872,Detection created
4.800,3,2457825158928,Detection created
4.840,3,2457825159488,Detection created
4.840,3,2457825159544,Detection created
4.880,3,2457825160104,Detection created
4.880,3,2457825160160,Detection created
4.920,3,2457825160720,Detection created
4.960,3,2457825243320,Detection created
5.000,3,2457825243824,Detection created
5.000,-1,2457833855352,car may collide in 3 seconds with probability 0.4 percent
5.000,-1,2457824592112,car may collide in 1 seconds with probability 0.1 percent
5.000,-1,2457826604424,car may collide in 2 seconds with probability 0.2 percent
5.040,3,2457825244552,Detection created
5.080,3,2457825245056,Detection created
5.120,3,2457825245560,Detection created
5.160,3,2457825245952,Detection created
5.160,3,2457825246064,Detection created
5.200,3,2457825246568,Detection created
5.240,3,2457825247016,Detection created
5.240,3,2457825247128,Detection created
5.280,3,2457840931280,Detection created
5.320,3,2457840931728,Detection created
5.320,3,2457840931840,Detection created
5.360,3,2457840932344,Detection created
5.400,3,2457840932792,Detection created
5.440,3,2457840933296,Detection created
5.440,3,2457840933408,Detection created
5.480,3,2457840933912,Detection created
5.480,3,2457840933968,Detection created
5.520,3,2457840934472,Detection created
5.520,2,2457833855296,Pattern removed
5.560,3,2457826722256,Detection created
5.600,3,2457826742848,Detection created
5.640,3,2457824483368,Detection created
5.640,0,2457824988744,car observed distance 93 meters moving towards us from left to right speed 56 kilometers per hour 
5.680,3,2457825121728,Detection created
5.720,3,2457824526008,Detection created
5.760,3,2457826685672,Detection created
5.800,3,2457824595864,Detection created
5.800,3,2457824595080,Detection created
5.840,3,2457826609304,Detection created
5.840,3,2457826610088,Detection created
5.840,2,2457826604368,Pattern removed
5.880,3,2457824531848,Detection created
5.880,3,2457824484880,Detection created
5.920,3,2457826687464,Detection created
5.920,3,2457826658568,Detection created
5.960,3,2457825158256,Detection created
5.960,3,2457825159488,Detection created
6.000,3,2457825151072,Detection created
6.000,3,2457825152304,Detection created
6.000,-1,2457833855352,car may collide in 2 seconds with probability 0.7 percent
6.000,-1,2457826604424,car may collide in 1 seconds with probability 0.2 percent
6.040,3,2457825177440,Detection created
6.040,3,2457825175480,Detection created
6.080,3,2457825200504,Detection created
6.120,3,2457825200616,Detection created
6.120,3,2457825200056,Detection created
6.160,3,2457826606776,Detection created
6.160,3,2457826605152,Detection created
6.200,3,2457825091768,Detection created
6.200,3,2457825094792,Detection created
6.240,3,2457826620304,Detection created
6.240,3,2457826621256,Detection created
6.280,3,2457840934752,Detection created
6.280,3,2457840934640,Detection created
6.280,3,2457840934696,Detection created
6.320,3,2457825018376,Detection created
6.320,3,2457825018320,Detection created
6.320,3,2457825018432,Detection created
6.360,3,2457825018992,Detection created
6.360,3,2457825018936,Detection created
6.360,3,2457825019048,Detection created
6.400,3,2457825019608,Detection created
6.400,3,2457825019552,Detection created
6.400,3,2457825019664,Detection created
6.440,3,2457825020224,Detection created
6.440,3,2457825020168,Detection created
6.440,3,2457825020280,Detection created
6.440,3,2457825020336,Detection created
6.480,3,2457825021008,Detection created
6.480,3,2457825020896,Detection created
6.480,3,2457825020952,Detection created
6.520,3,2457825021512,Detection created
6.520,3,2457825021456,Detection created
6.520,3,2457825021568,Detection created
6.560,3,2457840963824,Detection created
6.560,3,2457840963768,Detection created
6.560,3,2457840963880,Detection created
6.600,3,2457840964440,Detection created
6.600,3,2457840964384,Detection created
6.640,3,2457840965000,Detection created
6.680,3,2457840965392,Detection created
6.680,3,2457840965336,Detection created
6.720,3,2457840966064,Detection created
6.720,3,2457840965952,Detection created
6.760,3,2457840966624,Detection created
6.760,3,2457840966512,Detection created
6.760,3,2457840966568,Detection created
6.800,3,2457840967240,Detection created
6.800,3,2457840967184,Detection created
6.800,3,2457840967296,Detection created
6.840,3,2457840996592,Detection created
6.840,3,2457840996536,Detection created
6.840,3,2457840996648,Detection created
6.880,3,2457840997208,Detection created
6.880,3,2457840997152,Detection created
6.880,3,2457840997264,Detection created
6.920,3,2457840997824,Detection created
6.920,3,2457840997768,Detection created
6.920,3,2457840997880,Detection created
6.960,3,2457840998440,Detection created
6.960,3,2457840998384,Detection created
7.000,3,2457840999000,Detection created
7.000,3,2457840998888,Detection created
7.000,3,2457840998944,Detection created
7.000,-1,2457833855352,car may collide in 1 seconds with probability 0.2 percent
7.040,3,2457840999672,Detection created
7.040,3,2457840999616,Detection created
7.040,3,2457840999728,Detection created
7.080,3,2457841000288,Detection created
7.080,3,2457841000232,Detection created
7.080,3,2457841000344,Detection created
7.120,3,2457841009160,Detection created
7.120,3,2457841009104,Detection created
7.120,3,2457841009216,Detection created
7.160,3,2457841009776,Detection created
7.160,3,2457841009720,Detection created
7.160,3,2457841009832,Detection created
7.200,3,2457841010392,Detection created
7.200,3,2457841010336,Detection created
7.200,3,2457841010448,Detection created
7.240,3,2457841011008,Detection created
7.240,3,2457841010952,Detection created
7.280,3,2457841011568,Detection created
7.280,3,2457841011456,Detection created
7.280,3,2457841011512,Detection created
7.320,3,2457841012184,Detection created
7.320,3,2457841012128,Detection created
7.320,3,2457841012240,Detection created
7.360,3,2457841037440,Detection created
7.360,3,2457841037384,Detection created
7.360,3,2457841037496,Detection created
7.400,3,2457841038056,Detection created
7.400,3,2457841038000,Detection created
