time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,vx_min_p,vx_max_p,vy_min_p,vy_max_p,vx_min_c,vx_max_c,vy_min_c,vy_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8,confidence
0.033,1,620.000,793.000,27.000,327.000,621.000,793.000,28.000,332.000,620.689,793.000,27.689,330.444,0.000,0.000,0.000,0.000,10.384,0.000,10.384,51.919,0.006,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.80
0.067,1,621.035,793.000,28.035,332.176,623.000,793.000,34.000,329.000,622.496,793.000,32.249,330.529,10.384,0.000,0.000,51.919,26.616,0.000,66.739,2.681,0.010,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.82
0.100,1,623.384,793.000,34.476,330.619,627.000,795.000,27.000,332.000,626.035,794.292,30.433,331.543,26.616,0.000,0.000,2.681,46.954,14.910,-5.598,12.310,0.016,0.04,0.00,0.00,0.00,0.48,0.48,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.82
0.133,1,627.601,794.790,30.247,331.954,622.000,799.000,28.000,328.000,624.941,797.477,28.845,329.791,46.954,14.910,14.910,12.310,7.968,35.103,-16.801,-11.427,0.020,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.77
0.167,1,625.207,798.648,28.285,329.409,624.000,800.000,30.000,326.000,624.680,799.917,28.949,327.398,7.968,35.103,35.103,-11.427,1.959,35.840,-7.515,-23.782,0.008,0.04,0.00,0.00,0.00,0.49,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.77
0.200,1,624.745,801.112,28.698,326.605,627.000,797.000,29.000,332.000,625.896,799.676,28.722,328.880,1.959,35.840,35.840,-23.782,8.887,19.042,-5.768,-4.196,0.014,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.78
0.234,1,626.193,800.311,28.529,328.740,625.000,795.000,27.000,323.000,625.801,798.200,27.719,326.013,8.887,19.042,19.042,-4.196,5.117,3.993,-9.151,-18.370,0.015,0.04,0.00,0.00,0.00,0.48,0.48,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.84
0.267,1,625.972,798.333,27.414,325.400,622.000,797.000,26.000,334.000,624.342,797.829,26.627,328.792,5.117,3.993,3.993,-18.370,-3.492,0.946,-11.454,0.773,0.016,0.04,0.00,0.00,0.00,0.50,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.89
0.300,1,624.225,797.860,26.244,328.818,624.000,796.000,26.000,326.000,624.064,797.111,25.919,327.670,-3.492,0.946,0.946,0.773,-3.682,-2.354,-11.214,-4.189,0.006,0.04,0.00,0.00,0.00,0.48,0.48,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.85
0.334,1,623.941,797.032,25.545,327.530,625.000,801.000,28.000,332.000,624.285,798.553,26.289,329.212,-3.682,-2.354,-2.354,-4.189,-1.917,3.687,-6.990,2.694,0.013,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.83
0.367,1,624.221,798.676,26.056,329.302,626.000,799.000,27.000,329.000,624.859,798.875,26.271,329.243,-1.917,3.687,3.687,2.694,0.476,3.948,-5.461,2.185,0.004,0.04,0.00,0.00,0.00,0.48,0.48,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.76
0.400,1,624.875,799.007,26.089,329.315,629.000,799.000,29.000,332.000,626.407,799.088,27.048,330.352,0.476,3.948,3.948,2.185,5.183,3.789,-1.917,5.177,0.011,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.74
0.434,1,626.580,799.214,26.984,330.525,631.000,797.000,31.000,330.000,628.278,798.500,28.385,330.447,5.183,3.789,3.789,5.177,9.527,1.395,2.257,4.463,0.013,0.04,0.00,0.00,0.00,0.47,0.48,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.74
0.467,1,628.596,798.546,28.461,330.596,629.000,799.000,31.000,320.000,628.944,798.736,29.401,326.974,9.527,1.395,1.395,4.463,9.607,1.771,4.532,-5.457,0.012,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.87
0.500,1,629.265,798.795,29.552,326.792,631.000,799.000,25.000,326.000,630.072,798.904,28.085,326.400,9.607,1.771,1.771,-5.457,10.797,1.893,0.576,-5.970,0.007,0.04,0.00,0.00,0.00,0.48,0.48,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.78
0.534,1,630.432,798.967,28.104,326.201,632.000,798.000,26.000,323.000,631.201,798.682,27.405,324.986,10.797,1.893,1.893,-5.970,11.730,1.097,-1.065,-8.289,0.008,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.80
0.567,1,631.592,798.719,27.370,324.710,632.000,798.000,27.000,323.000,631.989,798.504,27.223,323.956,11.730,1.097,1.097,-8.289,11.741,0.557,-1.304,-9.313,0.003,0.04,0.00,0.00,0.00,0.47,0.48,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.79
0.601,1,632.381,798.522,27.179,323.645,631.000,798.000,29.000,325.000,632.190,798.363,27.749,323.882,11.741,0.557,0.557,-9.313,10.561,0.197,-0.062,-8.204,0.006,0.04,0.00,0.00,0.00,0.49,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.82
0.634,1,632.542,798.369,27.747,323.608,632.000,798.000,30.000,328.000,632.603,798.254,28.478,324.852,10.561,0.197,0.197,-8.204,10.003,-0.037,1.345,-5.293,0.007,0.04,0.00,0.00,0.00,0.48,0.48,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.80
0.667,1,632.937,798.252,28.523,324.675,629.000,799.000,28.000,326.000,631.896,798.492,28.385,324.982,10.003,-0.037,-0.037,-5.293,7.493,0.402,1.011,-4.411,0.009,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.75
0.701,1,632.146,798.506,28.419,324.835,632.000,804.000,27.000,323.000,632.269,800.269,27.989,324.149,7.493,0.402,0.402,-4.411,7.273,3.450,0.203,-5.350,0.011,0.04,0.00,0.00,0.00,0.49,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.73
0.734,1,632.512,800.384,27.996,323.971,634.000,805.000,27.000,321.000,633.149,801.925,27.685,322.908,7.273,3.450,3.450,-5.350,7.931,5.828,-0.326,-6.825,0.012,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.70
0.767,1,633.414,802.119,27.674,322.680,633.000,804.000,27.000,322.000,633.465,802.844,27.455,322.310,7.931,5.828,5.828,-6.825,7.589,6.678,-0.661,-7.053,0.005,0.04,0.00,0.00,0.00,0.49,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.69
0.801,1,633.718,803.067,27.433,322.075,633.000,804.000,31.000,328.000,633.668,803.512,28.533,323.765,7.589,6.678,6.678,-7.053,7.121,7.021,1.072,-4.080,0.010,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.76
0.834,1,633.905,803.746,28.568,323.629,631.000,806.000,32.000,326.000,633.166,804.608,29.660,324.272,7.121,7.021,7.021,-4.080,5.664,7.957,2.645,-2.918,0.013,0.04,0.00,0.00,0.00,0.49,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.75
0.868,1,633.355,804.874,29.748,324.175,635.000,802.000,29.000,329.000,633.994,804.168,29.578,325.600,5.664,7.957,7.957,-2.918,6.314,6.556,2.272,-0.720,0.011,0.04,0.00,0.00,0.00,0.48,0.48,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.80
0.901,1,634.205,804.387,29.653,325.576,631.000,809.000,26.000,324.000,633.364,805.959,28.581,325.074,6.314,6.556,6.556,-0.720,4.841,8.451,0.664,-1.390,0.016,0.04,0.00,0.00,0.00,0.49,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.80
0.934,1,633.525,806.241,28.603,325.028,629.000,811.000,23.000,319.000,632.249,807.896,26.900,323.147,4.841,8.451,8.451,-1.390,2.884,10.320,-1.685,-3.887,0.023,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.75
0.968,1,632.345,808.241,26.843,323.017,630.000,813.000,23.000,316.000,631.695,809.934,25.630,320.782,2.884,10.320,10.320,-3.887,1.895,12.109,-3.219,-6.677,0.019,0.04,0.00,0.00,0.00,0.50,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.72
1.001,1,631.759,810.338,25.522,320.560,631.000,811.000,24.000,320.000,631.572,810.821,24.984,320.234,1.895,12.109,12.109,-6.677,1.571,12.210,-3.776,-6.810,0.004,0.04,0.00,0.00,0.00,0.49,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.74
1.034,1,631.624,811.228,24.858,320.007,635.000,811.000,25.000,323.000,632.686,811.443,24.813,320.758,1.571,12.210,12.210,-6.810,2.847,11.966,-3.674,-5.574,0.008,0.04,0.00,0.00,0.00,0.49,0.48,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.75
1.068,1,632.781,811.842,24.691,320.572,636.000,810.000,26.000,322.000,633.822,811.562,25.002,320.875,2.847,11.966,11.966,-5.574,4.018,11.126,-3.137,-4.969,0.009,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.70
1.101,1,633.956,811.934,24.897,320.709,635.000,813.000,26.000,322.000,634.365,812.515,25.157,320.983,4.018,11.126,11.126,-4.969,4.351,11.381,-2.695,-4.435,0.005,0.04,0.00,0.00,0.00,0.49,0.48,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.64
1.134,1,634.510,812.895,25.067,320.835,638.000,814.000,26.000,319.000,635.663,813.493,25.286,320.179,4.351,11.381,11.381,-4.435,5.551,11.641,-2.328,-5.041,0.009,0.04,0.00,0.00,0.00,0.49,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.63
1.168,1,635.849,813.882,25.208,320.010,635.000,814.000,27.000,318.000,635.723,814.189,25.693,319.288,5.551,11.641,11.641,-5.041,5.187,11.546,-1.670,-5.689,0.005,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.61
1.201,1,635.896,814.574,25.637,319.098,633.000,814.000,28.000,318.000,635.148,814.671,26.307,318.636,5.187,11.546,11.546,-5.689,4.127,11.215,-0.835,-6.002,0.008,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.65
1.235,1,635.285,815.046,26.279,318.436,634.000,813.000,27.000,319.000,634.997,814.695,26.476,318.464,4.127,11.215,11.215,-6.002,3.644,10.394,-0.581,-5.743,0.006,0.04,0.00,0.00,0.00,0.49,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.69
1.268,1,635.118,815.041,26.456,318.273,635.000,813.000,25.000,319.000,635.168,814.674,26.007,318.356,3.644,10.394,10.394,-5.743,3.564,9.596,-1.061,-5.436,0.005,0.04,0.00,0.00,0.00,0.49,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.73
1.301,1,635.287,814.994,25.972,318.175,633.000,813.000,24.000,319.000,634.687,814.623,25.358,318.294,3.564,9.596,9.596,-5.436,2.772,8.834,-1.698,-5.104,0.008,0.04,0.00,0.00,0.00,0.49,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.73
1.335,1,634.780,814.918,25.301,318.124,632.000,816.000,26.000,319.000,634.015,815.447,25.470,318.266,2.772,8.834,8.834,-5.104,1.840,9.090,-1.453,-4.765,0.007,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.71
1.368,1,634.077,815.751,25.421,318.107,631.000,817.000,30.000,319.000,633.203,816.336,26.752,318.261,1.840,9.090,9.090,-4.765,0.834,9.393,0.029,-4.428,0.011,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.70
1.401,1,633.231,816.649,26.752,318.113,633.000,818.000,28.000,320.000,633.182,817.271,27.124,318.571,0.834,9.393,9.393,-4.428,0.752,9.721,0.424,-3.784,0.005,0.04,0.00,0.00,0.00,0.49,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.56
1.435,1,633.207,817.596,27.139,318.445,634.000,817.000,25.000,319.000,633.460,817.647,26.513,318.521,0.752,9.721,9.721,-3.784,0.993,9.433,-0.250,-3.570,0.004,0.04,0.00,0.00,0.00,0.49,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.55
1.468,1,633.493,817.961,26.504,318.402,634.000,818.000,25.000,322.000,633.667,818.194,26.052,319.387,0.993,9.433,9.433,-3.570,1.139,9.348,-0.713,-2.419,0.005,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.58
1.502,1,633.705,818.506,26.028,319.306,640.000,817.000,26.000,323.000,635.600,818.279,26.003,320.345,1.139,9.348,9.348,-2.419,3.058,8.791,-0.714,-1.262,0.014,0.04,0.00,0.00,0.00,0.49,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.44
1.535,1,635.702,818.572,25.979,320.303,640.000,817.000,27.000,320.000,637.048,818.312,26.265,320.184,3.058,8.791,8.791,-1.262,4.333,8.224,-0.397,-1.341,0.009,0.04,0.00,0.00,0.00,0.49,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.48
1.568,1,637.192,818.587,26.252,320.139,641.000,817.000,26.000,323.000,638.422,818.310,26.168,320.955,4.333,8.224,8.224,-1.341,5.436,7.663,-0.469,-0.466,0.010,0.04,0.00,0.00,0.00,0.48,0.48,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.42
1.602,1,638.603,818.566,26.152,320.939,641.000,818.000,25.000,324.000,639.440,818.578,25.800,321.834,5.436,7.663,7.663,-0.466,6.098,7.418,-0.808,0.453,0.008,0.04,0.00,0.00,0.00,0.49,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.37
1.635,1,639.644,818.826,25.773,321.849,672.000,834.000,29.000,326.000,649.357,823.488,26.709,323.088,6.098,7.418,7.418,0.453,15.630,11.844,0.156,1.679,0.073,0.04,0.00,0.00,0.00,0.49,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.40
1.668,1,649.878,823.883,26.714,323.144,670.000,834.000,30.000,326.000,656.193,827.152,27.689,324.027,15.630,11.844,11.844,1.679,21.400,14.706,1.122,2.503,0.049,0.04,0.00,0.00,0.00,0.49,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.49
1.702,1,656.907,827.643,27.726,324.111,672.000,834.000,30.000,328.000,661.869,829.866,28.424,325.319,21.400,14.706,14.706,2.503,25.605,16.421,1.776,3.616,0.037,0.04,0.00,0.00,0.00,0.49,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.48
1.735,1,662.723,830.414,28.484,325.439,675.000,834.000,32.000,327.000,666.950,831.859,29.564,325.985,25.605,16.421,16.421,3.616,28.925,17.304,2.781,4.035,0.028,0.04,0.00,0.00,0.00,0.52,0.44,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.53
1.768,1,667.915,832.436,29.656,326.120,674.000,835.000,34.000,324.000,670.391,833.600,31.003,325.589,28.925,17.304,17.304,4.035,30.405,17.878,4.009,3.383,0.019,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.64
1.802,1,671.406,834.196,31.137,325.702,674.000,835.000,32.000,322.000,672.886,834.854,31.486,324.690,30.405,17.878,17.878,3.383,30.859,17.938,4.219,2.287,0.009,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.65
1.835,1,673.916,835.453,31.627,324.766,672.000,835.000,32.000,323.000,674.077,835.741,31.836,324.299,30.859,17.938,17.938,2.287,30.017,17.637,4.285,1.760,0.005,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.62
1.869,1,675.079,836.330,31.979,324.358,673.000,837.000,31.000,325.000,675.172,836.942,31.791,324.589,30.017,17.637,17.637,1.760,29.140,17.660,3.966,1.926,0.006,0.04,0.00,0.00,0.00,0.52,0.44,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.61
1.902,1,676.145,837.532,31.924,324.653,672.000,839.000,29.000,326.000,675.610,838.380,31.156,325.095,29.140,17.660,17.660,1.926,27.690,17.909,3.100,2.290,0.012,0.04,0.00,0.00,0.00,0.50,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.63
1.935,1,676.534,838.977,31.259,325.171,677.000,838.000,30.000,326.000,677.323,839.111,30.961,325.469,27.690,17.909,17.909,2.290,27.561,17.465,2.715,2.502,0.004,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.65
1.969,1,678.242,839.694,31.052,325.553,675.000,837.000,29.000,325.000,677.937,839.312,30.512,325.449,27.561,17.465,17.465,2.502,26.391,16.544,2.113,2.323,0.011,0.04,0.00,0.00,0.00,0.49,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.69
2.002,1,678.817,839.864,30.582,325.526,674.000,836.000,30.000,325.000,678.021,839.117,30.461,325.426,26.391,16.544,16.544,2.323,24.795,15.307,1.930,2.154,0.014,0.04,0.00,0.00,0.00,0.51,0.44,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.66
2.035,1,678.848,839.627,30.525,325.498,673.000,837.000,31.000,326.000,677.712,839.215,30.710,325.696,24.795,15.307,15.307,2.154,22.931,14.431,2.045,2.274,0.014,0.04,0.00,0.00,0.00,0.50,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.54
2.069,1,678.477,839.696,30.779,325.772,672.000,838.000,29.000,325.000,677.112,839.537,30.304,325.599,22.931,14.431,14.431,2.274,20.916,13.825,1.531,2.038,0.015,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.59
2.102,1,677.810,839.999,30.355,325.667,672.000,838.000,28.000,327.000,676.594,839.737,29.698,326.107,20.916,13.825,13.825,2.038,19.110,13.142,0.863,2.389,0.015,0.04,0.00,0.00,0.00,0.49,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.55
2.135,1,677.232,840.175,29.727,326.187,671.000,841.000,28.000,324.000,675.850,840.727,29.240,325.600,19.110,13.142,13.142,2.389,17.210,13.249,0.378,1.762,0.014,0.04,0.00,0.00,0.00,0.52,0.44,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.70
2.169,1,676.424,841.169,29.252,325.659,676.000,839.000,29.000,326.000,676.705,840.844,29.187,325.801,17.210,13.249,13.249,1.762,16.934,12.529,0.304,1.840,0.004,0.04,0.00,0.00,0.00,0.49,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.79
2.202,1,677.270,841.262,29.197,325.862,677.000,837.000,29.000,323.000,677.590,840.305,29.146,325.064,16.934,12.529,12.529,1.840,16.704,11.240,0.247,1.035,0.009,0.04,0.00,0.00,0.00,0.48,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.81
2.236,1,678.147,840.680,29.155,325.099,676.000,838.000,31.000,323.000,677.910,840.157,29.703,324.507,16.704,11.240,11.240,1.035,15.961,10.401,0.752,0.449,0.011,0.04,0.00,0.00,0.00,0.49,0.47,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.79
2.269,1,678.443,840.504,29.728,324.522,676.000,839.000,29.000,321.000,678.101,840.308,29.532,323.498,15.961,10.401,10.401,0.449,15.146,9.894,0.546,-0.520,0.010,0.04,0.00,0.00,0.00,0.51,0.44,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.71
2.302,1,678.607,840.638,29.550,323.480,673.000,842.000,28.000,320.000,677.317,841.271,29.108,322.446,15.146,9.894,9.894,-0.520,13.474,10.176,0.117,-1.468,0.015,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.71
2.336,1,677.766,841.611,29.111,322.397,674.000,843.000,27.000,321.000,676.978,842.258,28.494,321.952,13.474,10.176,10.176,-1.468,12.323,10.463,-0.461,-1.836,0.011,0.04,0.00,0.00,0.00,0.50,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.79
2.369,1,677.389,842.607,28.479,321.891,678.000,844.000,29.000,320.000,677.859,843.263,28.621,321.292,12.323,10.463,10.463,-1.836,12.377,10.747,-0.315,-2.335,0.005,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.86
2.402,1,678.272,843.622,28.610,321.215,680.000,844.000,30.000,322.000,679.071,843.986,29.011,321.390,12.377,10.747,10.747,-2.335,12.735,10.753,0.066,-2.100,0.005,0.04,0.00,0.00,0.00,0.52,0.44,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.86
2.436,1,679.496,844.345,29.013,321.320,681.000,845.000,29.000,322.000,680.238,844.791,29.011,321.470,12.735,10.753,10.753,-2.100,13.028,10.833,0.062,-1.896,0.004,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.86
2.469,1,680.672,845.152,29.013,321.407,668.000,852.000,24.000,325.000,677.260,847.417,27.543,322.417,13.028,10.833,10.833,-1.896,9.471,12.593,-1.299,-0.904,0.037,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.79
2.503,1,677.576,847.837,27.500,322.387,678.000,841.000,30.000,323.000,677.924,846.128,28.203,322.545,9.471,12.593,12.593,-0.904,9.501,10.626,-0.609,-0.729,0.013,0.04,0.00,0.00,0.00,0.50,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.81
2.536,1,678.241,846.482,28.183,322.521,678.000,843.000,30.000,321.000,678.394,845.711,28.701,322.057,9.501,10.626,10.626,-0.729,9.350,9.588,-0.112,-1.134,0.008,0.04,0.00,0.00,0.00,0.52,0.43,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.82
2.569,1,678.706,846.031,28.698,322.020,678.000,847.000,30.000,321.000,678.719,846.541,29.077,321.694,9.350,9.588,9.588,-1.134,9.074,9.763,0.241,-1.400,0.004,0.04,0.00,0.00,0.00,0.51,0.44,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.87
2.603,1,679.022,846.867,29.085,321.647,682.000,848.000,32.000,326.000,680.110,847.430,29.946,322.891,9.074,9.763,9.763,-1.400,9.797,9.981,1.026,-0.212,0.012,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.91
2.636,1,680.437,847.763,29.980,322.884,679.000,847.000,35.000,325.000,680.246,847.774,31.477,323.500,9.797,9.981,9.981,-0.212,9.321,9.686,2.371,0.361,0.009,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.88
2.669,1,680.557,848.098,31.556,323.512,680.000,847.000,35.000,327.000,680.614,848.004,32.622,324.543,9.321,9.686,9.686,0.361,9.087,9.303,3.278,1.298,0.008,0.04,0.00,0.00,0.00,0.52,0.44,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.80
2.703,1,680.917,848.314,32.732,324.587,678.000,848.000,32.000,324.000,680.276,848.442,32.594,324.445,9.087,9.303,9.303,1.298,8.220,9.135,3.052,1.128,0.006,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.79
2.736,1,680.550,848.746,32.696,324.483,680.000,848.000,30.000,320.000,680.582,848.743,31.977,323.195,8.220,9.135,9.135,1.128,7.998,8.852,2.299,-0.088,0.008,0.04,0.00,0.00,0.00,0.50,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.81
2.769,1,680.849,849.038,32.054,323.192,682.000,848.000,28.000,318.000,681.375,848.942,30.919,321.667,7.998,8.852,8.852,-0.088,8.236,8.493,1.188,-1.483,0.011,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.85
2.803,1,681.650,849.226,30.959,321.618,688.000,848.000,30.000,322.000,683.706,849.067,30.706,321.695,8.236,8.493,8.493,-1.483,9.868,8.088,0.920,-1.367,0.012,0.04,0.00,0.00,0.00,0.51,0.44,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.88
2.836,1,684.036,849.337,30.736,321.649,687.000,848.000,30.000,324.000,685.138,849.135,30.542,322.306,9.868,8.088,8.088,-1.367,10.575,7.656,0.714,-0.724,0.009,0.04,0.00,0.00,0.00,0.50,0.46,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.87
2.870,1,685.490,849.391,30.566,322.282,685.000,850.000,32.000,325.000,685.596,849.750,31.003,323.062,10.575,7.656,7.656,-0.724,10.349,7.751,1.092,0.012,0.005,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00,0.81
