time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,vx_min_p,vx_max_p,vy_min_p,vy_max_p,vx_min_c,vx_max_c,vy_min_c,vy_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8,confidence
32.880,19,698.693,852.730,242.440,363.810,700.000,852.000,244.000,365.000,701.028,853.840,244.195,365.441,78.363,63.522,63.522,49.346,75.163,57.796,47.074,47.973,0.009,0.05,0.05,0.02,0.01,0.05,0.16,0.13,0.54,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.86
32.920,18,546.317,765.146,414.687,598.362,542.000,769.000,414.000,609.000,546.117,767.804,415.995,603.424,38.559,53.802,53.802,67.590,37.002,54.255,53.065,69.699,0.025,0.05,0.01,0.00,0.00,0.08,0.66,0.13,0.07,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
32.920,17,893.977,1084.931,355.605,516.554,903.000,1090.000,354.000,520.000,898.254,1088.205,356.128,518.809,56.748,62.874,62.874,43.792,58.541,63.552,34.775,44.241,0.026,0.13,0.03,0.01,0.02,0.15,0.41,0.12,0.13,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,0.99
32.920,19,704.035,856.152,246.078,367.360,702.000,854.000,247.000,368.000,704.949,856.611,247.562,368.748,75.163,57.796,57.796,47.973,67.656,51.149,45.642,46.069,0.010,0.04,0.03,0.02,0.01,0.05,0.16,0.15,0.54,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.85
32.960,18,547.597,769.974,418.118,606.212,541.000,775.000,415.000,616.000,546.676,772.993,418.683,611.081,37.002,54.255,54.255,69.699,34.856,55.013,51.673,71.558,0.030,0.06,0.01,0.00,0.00,0.09,0.65,0.12,0.06,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
32.960,17,900.596,1090.747,357.519,520.579,906.000,1099.000,354.000,525.000,903.848,1094.987,357.450,523.137,58.541,63.552,63.552,44.241,59.354,65.068,33.471,44.945,0.030,0.15,0.04,0.01,0.02,0.16,0.39,0.11,0.12,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,0.99
32.960,19,707.655,858.657,249.388,370.591,706.000,857.000,242.000,370.000,708.628,859.231,247.551,371.466,67.656,51.149,51.149,46.069,62.043,46.384,33.785,42.937,0.022,0.05,0.07,0.02,0.00,0.05,0.15,0.13,0.53,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.85
33.000,18,548.070,775.194,420.750,613.943,548.000,779.000,424.000,625.000,549.029,777.872,423.168,619.242,34.856,55.013,55.013,71.558,34.467,55.440,51.988,73.735,0.023,0.05,0.01,0.00,0.01,0.08,0.66,0.13,0.07,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.000,17,906.222,1097.590,358.789,524.935,908.000,1103.000,361.000,531.000,908.419,1101.027,360.387,528.001,59.354,65.068,65.068,44.945,59.196,65.814,33.703,46.078,0.022,0.15,0.03,0.01,0.02,0.15,0.40,0.13,0.12,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,0.99
33.000,19,711.109,861.086,248.902,373.184,709.000,860.000,244.000,375.000,711.830,861.813,247.855,374.939,62.043,46.384,46.384,42.937,56.870,43.069,26.739,43.048,0.019,0.03,0.05,0.01,0.01,0.05,0.16,0.17,0.52,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.84
33.040,18,550.408,780.089,425.248,622.191,554.000,794.000,429.000,628.000,552.445,785.783,427.825,625.990,34.467,55.440,55.440,73.735,35.055,58.546,52.432,74.494,0.031,0.05,0.01,0.00,0.01,0.07,0.68,0.12,0.06,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.040,17,910.787,1103.659,361.735,529.844,910.000,1110.000,363.000,540.000,912.217,1107.394,363.059,534.158,59.196,65.814,65.814,46.078,58.358,66.798,33.680,48.285,0.026,0.18,0.03,0.01,0.02,0.13,0.39,0.13,0.12,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,0.98
33.040,19,714.105,863.536,248.924,376.661,712.000,863.000,245.000,375.000,714.751,864.419,248.137,377.125,56.870,43.069,43.069,43.048,52.497,40.814,21.753,39.671,0.015,0.05,0.06,0.02,0.01,0.04,0.16,0.15,0.53,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.87
33.080,18,553.847,788.125,429.922,628.970,551.000,793.000,438.000,634.000,553.986,791.220,433.797,632.559,35.055,58.546,58.546,74.494,33.927,59.218,54.020,75.039,0.025,0.05,0.01,0.00,0.01,0.09,0.67,0.11,0.06,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.080,17,914.551,1110.066,364.406,536.090,907.000,1113.000,365.000,543.000,913.947,1112.816,365.529,539.501,58.358,66.798,66.798,48.285,55.735,66.867,33.481,49.606,0.024,0.16,0.03,0.01,0.02,0.14,0.39,0.15,0.10,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,0.99
33.120,18,555.343,793.588,435.958,635.561,555.000,805.000,444.000,643.000,556.195,798.645,439.867,639.882,33.927,59.218,59.218,75.039,33.475,61.619,55.582,76.217,0.032,0.05,0.01,0.00,0.01,0.09,0.67,0.10,0.06,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.120,17,916.177,1115.491,366.868,541.485,910.000,1128.000,371.000,543.000,915.907,1121.089,369.038,543.330,55.735,66.867,66.867,49.606,53.504,69.477,34.222,49.482,0.032,0.18,0.04,0.01,0.02,0.15,0.37,0.13,0.10,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,1.00
33.120,20,435.535,606.116,309.884,440.582,451.000,637.000,325.000,458.000,450.219,635.594,324.286,457.283,-37.210,9.303,9.303,46.513,18.096,108.837,41.223,97.265,0.130,0.13,0.02,0.01,0.01,0.07,0.57,0.07,0.11,0.07,0.01,0.01,0.00,0.06,0.55,0.17,0.14,0.85
33.120,19,718.951,867.684,249.877,380.298,711.000,870.000,244.000,378.000,716.595,869.619,247.756,380.163,52.497,40.814,40.814,39.671,42.378,41.502,14.960,35.759,0.033,0.05,0.08,0.02,0.01,0.04,0.17,0.15,0.50,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.82
33.160,18,557.534,801.110,442.090,642.930,555.000,805.000,444.000,651.000,557.722,803.998,444.220,647.471,33.475,61.619,61.619,76.217,32.447,61.998,55.498,77.550,0.019,0.05,0.01,0.00,0.01,0.08,0.67,0.11,0.07,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.160,17,918.047,1123.868,370.407,545.309,912.000,1125.000,371.000,548.000,917.754,1126.157,371.545,547.500,53.504,69.477,69.477,49.482,51.331,69.040,34.016,49.670,0.013,0.16,0.03,0.01,0.02,0.13,0.40,0.15,0.11,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,1.00
33.200,18,559.019,806.478,446.440,650.573,558.000,806.000,451.000,653.000,559.629,808.079,449.356,653.475,32.447,61.998,61.998,77.550,31.832,61.213,56.120,77.371,0.010,0.05,0.01,0.00,0.01,0.09,0.68,0.11,0.06,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.200,17,919.807,1128.919,372.906,549.487,916.000,1138.000,377.000,555.000,920.118,1133.559,375.079,552.522,51.331,69.040,69.040,49.670,49.776,70.717,34.741,50.606,0.029,0.19,0.03,0.01,0.02,0.14,0.39,0.13,0.10,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,1.00
33.200,20,451.666,644.301,327.584,465.064,452.000,639.000,328.000,467.000,452.137,642.399,328.434,467.688,18.096,108.837,108.837,97.265,17.365,90.766,38.915,93.606,0.012,0.12,0.01,0.01,0.01,0.06,0.58,0.09,0.11,0.07,0.01,0.01,0.00,0.06,0.55,0.17,0.14,0.80
33.240,17,922.110,1136.388,376.468,554.546,930.000,1140.000,378.000,561.000,925.854,1139.449,377.900,557.887,49.776,70.717,70.717,50.606,51.341,70.925,34.779,51.781,0.025,0.17,0.03,0.01,0.02,0.15,0.39,0.12,0.11,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,1.00
33.240,18,560.902,810.527,451.600,656.570,559.000,816.000,457.000,652.000,561.231,813.875,454.783,657.386,31.832,61.213,61.213,77.371,30.989,62.015,56.957,75.336,0.020,0.04,0.01,0.00,0.01,0.09,0.70,0.10,0.05,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,0.99
33.240,20,452.832,646.030,329.991,471.433,455.000,643.000,329.000,472.000,454.234,646.464,330.325,473.652,17.365,90.766,90.766,93.606,19.286,82.084,35.595,89.465,0.009,0.11,0.01,0.01,0.01,0.06,0.58,0.10,0.11,0.07,0.01,0.01,0.00,0.06,0.55,0.17,0.14,0.81
33.280,17,927.908,1142.286,379.291,559.958,933.000,1145.000,388.000,565.000,930.865,1145.087,382.858,562.912,51.341,70.925,70.925,51.781,52.148,70.892,36.720,52.570,0.028,0.17,0.04,0.01,0.02,0.17,0.38,0.12,0.10,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,1.00
33.280,18,562.471,816.355,457.061,660.400,561.000,818.000,462.000,660.000,562.905,818.588,460.130,662.399,30.989,62.015,62.015,75.336,30.270,61.793,57.663,74.431,0.010,0.04,0.01,0.00,0.01,0.10,0.69,0.09,0.05,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.320,17,932.950,1147.922,384.326,565.015,949.000,1150.000,395.000,567.000,939.187,1150.533,388.531,567.083,52.148,70.892,70.892,52.570,55.852,70.691,39.162,52.538,0.039,0.16,0.03,0.01,0.02,0.15,0.40,0.12,0.11,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,1.00
33.320,18,564.116,821.059,462.437,665.376,564.000,821.000,469.000,679.000,564.932,822.779,466.009,671.518,30.270,61.793,61.793,74.431,29.918,61.122,58.793,77.256,0.025,0.04,0.01,0.00,0.01,0.08,0.69,0.11,0.06,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.320,20,455.777,653.030,333.172,480.809,462.000,647.000,345.000,485.000,459.233,651.728,339.719,484.689,19.286,82.084,82.084,89.465,25.716,71.098,47.867,90.187,0.043,0.11,0.01,0.01,0.01,0.06,0.54,0.12,0.14,0.07,0.01,0.01,0.00,0.06,0.55,0.17,0.14,0.96
33.320,19,725.070,877.920,250.748,387.315,726.000,887.000,252.000,386.000,726.285,884.241,251.757,387.021,42.378,41.502,41.502,35.759,41.598,49.059,15.625,32.964,0.021,0.04,0.06,0.02,0.01,0.04,0.19,0.15,0.49,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.83
33.360,18,566.129,825.224,468.360,674.608,580.000,829.000,475.000,686.000,571.093,828.064,471.987,680.166,29.918,61.122,61.122,77.256,33.281,61.475,59.930,79.459,0.039,0.05,0.01,0.00,0.01,0.09,0.67,0.11,0.06,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.360,17,941.421,1153.360,390.098,569.184,955.000,1161.000,398.000,580.000,947.027,1157.618,393.547,573.876,55.852,70.691,70.691,52.538,58.862,71.968,40.843,54.850,0.051,0.16,0.03,0.01,0.02,0.15,0.40,0.13,0.11,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,1.00
33.360,19,727.949,886.203,252.382,388.339,733.000,893.000,249.000,388.000,731.138,890.343,251.202,388.911,41.598,49.059,49.059,32.964,43.953,52.420,12.839,31.811,0.026,0.04,0.09,0.02,0.01,0.04,0.18,0.15,0.48,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.93
33.360,20,460.261,654.572,341.633,488.297,462.000,651.000,347.000,490.000,461.583,654.767,344.973,491.118,25.716,71.098,71.098,90.187,26.378,65.123,51.081,88.414,0.019,0.11,0.01,0.01,0.01,0.06,0.54,0.13,0.13,0.07,0.01,0.01,0.00,0.06,0.55,0.17,0.14,0.93
33.400,18,572.424,830.523,474.384,683.344,588.000,828.000,481.000,686.000,577.989,831.501,478.035,686.367,33.281,61.475,61.475,79.459,37.061,60.153,61.050,79.320,0.029,0.04,0.01,0.00,0.01,0.09,0.68,0.12,0.05,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.400,17,949.382,1160.497,395.181,576.070,959.000,1165.000,408.000,582.000,953.895,1163.859,400.139,579.374,58.862,71.968,71.968,54.850,60.788,72.399,43.810,55.841,0.043,0.14,0.03,0.01,0.02,0.16,0.41,0.13,0.10,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,0.99
33.400,20,462.638,657.372,347.016,494.655,466.000,649.000,349.000,500.000,464.559,655.855,349.037,498.871,26.378,65.123,65.123,88.414,28.226,56.331,51.034,89.863,0.027,0.11,0.01,0.01,0.01,0.06,0.51,0.15,0.14,0.07,0.01,0.01,0.00,0.06,0.55,0.17,0.14,0.89
33.400,19,732.896,892.440,251.716,390.184,733.000,897.000,247.000,388.000,734.025,895.474,250.239,390.140,43.953,52.420,52.420,31.811,43.020,53.810,9.889,29.861,0.020,0.04,0.10,0.01,0.01,0.04,0.20,0.13,0.47,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.88
33.440,18,579.472,833.907,480.477,689.540,596.000,844.000,482.000,694.000,585.426,838.598,482.646,693.095,37.061,60.153,60.153,79.320,41.053,62.192,60.806,79.662,0.033,0.05,0.01,0.00,0.01,0.09,0.68,0.11,0.05,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.440,17,956.327,1166.754,401.892,581.608,967.000,1178.000,412.000,583.000,961.208,1172.132,406.128,583.592,60.788,72.399,72.399,55.841,62.975,74.613,46.026,55.618,0.042,0.16,0.03,0.01,0.02,0.17,0.38,0.11,0.11,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,0.99
33.440,20,465.689,658.108,351.079,502.465,468.000,651.000,353.000,499.000,467.238,657.031,353.077,503.548,28.226,56.331,56.331,89.863,29.075,49.604,50.947,84.790,0.021,0.12,0.01,0.01,0.01,0.08,0.51,0.12,0.13,0.07,0.01,0.01,0.00,0.06,0.55,0.17,0.14,0.97
33.440,19,735.745,897.627,250.634,391.335,751.000,906.000,248.000,389.000,742.176,901.944,249.975,391.301,43.020,53.810,53.810,29.861,49.755,56.906,8.381,28.105,0.045,0.04,0.12,0.02,0.01,0.05,0.18,0.10,0.49,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.93
33.480,18,587.069,841.086,485.078,696.282,599.000,852.000,489.000,703.000,591.769,846.078,487.953,700.518,41.053,62.192,62.192,79.662,43.783,64.428,61.201,80.599,0.035,0.04,0.01,0.00,0.01,0.09,0.69,0.12,0.05,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.480,17,963.727,1175.117,407.969,585.816,974.000,1180.000,411.000,590.000,968.551,1178.666,410.164,588.623,62.975,74.613,74.613,55.618,65.031,75.117,46.342,56.137,0.028,0.15,0.03,0.01,0.02,0.13,0.42,0.13,0.11,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,0.98
33.480,20,468.401,659.015,355.115,506.940,471.000,655.000,355.000,511.000,470.058,658.935,356.412,510.561,29.075,49.604,49.604,84.790,30.021,45.651,49.529,85.231,0.016,0.10,0.01,0.01,0.01,0.06,0.50,0.15,0.15,0.07,0.01,0.01,0.00,0.06,0.55,0.17,0.14,0.96
33.480,19,744.166,904.220,250.311,392.425,749.000,913.000,248.000,391.000,747.098,908.651,249.769,392.705,49.755,56.906,56.906,28.105,51.058,59.887,7.168,26.936,0.028,0.03,0.11,0.01,0.01,0.04,0.21,0.12,0.47,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.88
33.520,18,593.520,848.655,490.401,703.742,605.000,854.000,497.000,717.000,598.163,852.055,494.083,709.948,43.783,64.428,64.428,80.599,46.363,65.162,62.302,83.261,0.040,0.05,0.01,0.00,0.01,0.09,0.66,0.12,0.06,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.520,17,971.152,1181.670,412.017,590.869,976.000,1188.000,415.000,597.000,974.421,1185.663,414.207,594.269,65.031,75.117,75.117,56.137,65.627,75.999,46.641,57.168,0.026,0.15,0.02,0.01,0.02,0.14,0.41,0.12,0.12,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,0.99
33.520,20,471.259,660.761,358.393,513.971,471.000,651.000,349.000,503.000,471.969,658.687,356.546,512.540,30.021,45.651,45.651,85.231,29.128,38.558,42.566,76.428,0.046,0.10,0.01,0.01,0.01,0.07,0.56,0.12,0.13,0.07,0.01,0.01,0.00,0.06,0.55,0.17,0.14,0.99
33.520,19,749.141,911.046,250.056,393.782,762.000,916.000,259.000,396.000,754.667,914.266,253.131,395.227,51.058,59.887,59.887,26.936,55.734,60.993,10.911,27.429,0.047,0.04,0.06,0.01,0.01,0.04,0.20,0.12,0.52,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.98
33.560,18,600.018,854.662,496.575,713.279,608.000,872.000,506.000,722.000,603.694,861.647,501.128,718.212,46.363,65.162,65.162,83.261,47.989,69.070,64.142,84.691,0.046,0.05,0.01,0.00,0.01,0.09,0.69,0.11,0.05,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.560,20,473.134,660.229,358.248,515.597,472.000,656.000,351.000,510.000,473.537,659.859,356.986,515.787,29.128,38.558,38.558,76.428,27.810,35.249,37.434,71.467,0.028,0.10,0.01,0.01,0.01,0.07,0.56,0.11,0.13,0.07,0.01,0.01,0.00,0.06,0.55,0.17,0.14,1.00
33.560,17,977.046,1188.703,416.072,596.556,979.000,1195.000,418.000,606.000,979.472,1192.711,417.956,600.970,65.627,75.999,75.999,57.168,65.449,76.863,46.658,59.066,0.025,0.15,0.03,0.01,0.02,0.13,0.43,0.13,0.11,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,1.00
33.560,19,756.896,916.705,253.568,396.324,760.000,921.000,261.000,398.000,759.403,919.733,256.220,397.605,55.734,60.993,60.993,27.429,56.095,61.759,13.801,27.668,0.028,0.03,0.06,0.01,0.01,0.04,0.21,0.13,0.51,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.96
33.600,20,474.650,661.269,358.483,518.646,473.000,657.000,356.000,519.000,474.858,660.821,358.678,520.685,27.810,35.249,35.249,71.467,26.318,32.181,35.284,70.114,0.012,0.10,0.01,0.02,0.01,0.07,0.55,0.10,0.13,0.07,0.01,0.01,0.00,0.06,0.55,0.17,0.14,1.00
33.600,17,982.090,1195.786,419.823,603.333,983.000,1205.000,423.000,613.000,984.200,1200.685,422.079,607.866,65.449,76.863,76.863,59.066,64.996,78.491,47.006,61.003,0.029,0.16,0.03,0.01,0.02,0.15,0.41,0.12,0.11,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,0.99
33.600,18,605.613,864.410,503.693,721.599,608.000,880.000,511.000,722.000,607.672,870.985,507.668,724.099,47.989,69.070,69.070,84.691,48.113,72.473,65.399,83.898,0.026,0.05,0.01,0.00,0.01,0.11,0.67,0.10,0.05,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,0.99
33.600,19,761.646,922.203,256.772,398.711,769.000,922.000,271.000,407.000,765.492,923.836,261.610,402.069,56.095,61.759,61.759,27.668,58.128,60.696,19.241,30.525,0.051,0.05,0.03,0.01,0.01,0.05,0.18,0.12,0.55,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.95
33.640,17,986.800,1203.825,423.959,610.307,989.000,1223.000,432.000,617.000,989.281,1211.731,427.670,614.011,64.996,78.491,78.491,61.003,64.890,82.744,48.640,62.131,0.044,0.14,0.03,0.01,0.02,0.12,0.43,0.15,0.10,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,1.00
33.640,20,475.911,662.108,360.089,523.490,476.000,665.000,359.000,525.000,476.652,663.915,360.691,525.875,26.318,32.181,32.181,70.114,25.825,33.002,34.005,69.452,0.008,0.09,0.01,0.01,0.01,0.07,0.56,0.12,0.13,0.07,0.01,0.01,0.00,0.06,0.55,0.17,0.14,1.00
33.640,18,609.596,873.884,510.284,727.455,599.000,881.000,514.000,726.000,607.799,878.036,513.227,729.381,48.113,72.473,72.473,83.898,44.792,73.591,65.691,82.622,0.023,0.05,0.01,0.00,0.01,0.09,0.70,0.10,0.05,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.640,19,767.817,926.263,262.379,403.290,761.000,927.000,270.000,409.000,767.298,928.165,265.281,405.908,58.128,60.696,60.696,30.525,54.609,60.045,21.878,32.253,0.036,0.04,0.03,0.01,0.01,0.04,0.22,0.14,0.52,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.97
33.680,20,477.685,665.235,362.051,528.653,481.000,668.000,369.000,532.000,479.450,667.019,365.206,531.614,25.825,33.002,33.002,69.452,26.935,33.704,36.722,69.729,0.024,0.09,0.01,0.01,0.01,0.07,0.53,0.12,0.14,0.07,0.01,0.01,0.00,0.06,0.55,0.17,0.14,1.00
33.680,18,609.591,880.980,515.855,732.686,625.000,885.000,522.000,725.000,615.430,884.244,519.528,732.724,44.792,73.591,73.591,82.622,48.404,73.877,66.624,79.707,0.034,0.04,0.01,0.00,0.01,0.12,0.67,0.10,0.05,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.680,17,991.877,1215.040,429.616,616.496,995.000,1234.000,434.000,619.000,994.629,1223.002,432.286,618.987,64.890,82.744,82.744,62.131,65.030,86.894,49.286,62.136,0.034,0.15,0.03,0.01,0.02,0.14,0.43,0.12,0.10,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,0.99
33.680,19,769.482,930.567,266.156,407.198,765.000,930.000,274.000,413.000,769.603,932.050,269.188,409.884,54.609,60.045,60.045,32.253,52.117,58.935,24.484,33.940,0.032,0.04,0.03,0.01,0.01,0.04,0.21,0.14,0.53,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.96
33.720,18,617.366,887.199,522.193,735.912,632.000,891.000,535.000,729.000,623.076,890.405,527.872,736.098,48.404,73.877,73.877,79.707,51.771,74.101,69.314,77.028,0.040,0.04,0.01,0.00,0.01,0.12,0.69,0.10,0.05,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.720,20,480.528,668.367,366.675,534.403,484.000,668.000,374.000,541.000,482.368,669.169,370.010,538.406,26.935,33.704,33.704,69.729,28.045,32.908,39.439,71.495,0.026,0.10,0.01,0.01,0.01,0.07,0.52,0.12,0.15,0.07,0.01,0.01,0.00,0.06,0.55,0.17,0.14,1.00
33.720,17,997.230,1226.477,434.258,621.472,1000.000,1234.000,442.000,625.000,999.882,1231.156,437.944,624.268,65.030,86.894,86.894,62.136,65.075,87.967,50.817,62.413,0.026,0.14,0.03,0.01,0.02,0.13,0.43,0.15,0.10,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,1.00
33.720,19,771.688,934.407,270.167,411.242,760.000,932.000,267.000,415.000,769.528,935.296,269.869,413.339,52.117,58.935,58.935,33.940,47.103,57.200,22.974,34.814,0.034,0.04,0.04,0.01,0.01,0.04,0.25,0.15,0.47,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.91
33.760,18,625.147,893.369,530.645,739.180,636.000,894.000,545.000,723.000,629.828,895.640,536.860,736.536,51.771,74.101,74.101,77.028,54.100,73.482,72.386,71.920,0.047,0.04,0.01,0.00,0.01,0.13,0.67,0.09,0.04,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.760,20,483.490,670.485,371.588,541.265,482.000,672.000,378.000,544.000,483.785,671.864,374.696,544.086,28.045,32.908,32.908,71.495,26.885,32.996,41.586,71.440,0.017,0.11,0.01,0.01,0.01,0.08,0.53,0.11,0.13,0.07,0.01,0.01,0.00,0.06,0.55,0.17,0.14,1.00
33.760,17,1002.485,1234.675,439.977,626.764,1001.000,1245.000,450.000,630.000,1003.873,1240.216,444.385,629.480,65.075,87.967,87.967,62.413,63.991,89.772,52.935,62.609,0.030,0.15,0.04,0.01,0.02,0.14,0.43,0.13,0.09,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,0.99
33.760,19,771.412,937.584,270.787,414.732,763.000,942.000,271.000,421.000,770.134,940.526,271.489,417.622,47.103,57.200,57.200,34.814,43.445,57.956,22.723,36.546,0.031,0.05,0.04,0.01,0.01,0.04,0.25,0.13,0.47,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.95
33.800,18,631.992,898.579,539.755,739.413,643.000,902.000,556.000,725.000,636.785,901.662,546.619,737.151,54.100,73.482,73.482,71.920,56.446,73.610,75.926,67.335,0.052,0.04,0.00,0.00,0.01,0.12,0.71,0.09,0.04,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.800,20,484.861,673.184,376.359,546.943,484.000,681.000,381.000,547.000,485.327,676.548,378.960,548.919,26.885,32.996,32.996,71.440,26.059,35.769,42.857,70.244,0.018,0.09,0.01,0.01,0.01,0.06,0.58,0.13,0.12,0.07,0.01,0.01,0.00,0.06,0.55,0.17,0.14,0.99
33.800,17,1006.432,1243.807,446.502,631.985,1006.000,1255.000,453.000,640.000,1008.103,1249.658,449.921,636.127,63.991,89.772,89.772,62.609,63.198,91.788,54.097,64.070,0.032,0.15,0.03,0.00,0.02,0.12,0.45,0.15,0.08,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,0.99
33.800,19,771.872,942.844,272.398,419.084,761.000,942.000,272.000,424.000,769.748,944.194,272.907,421.603,43.445,57.956,57.956,36.546,39.065,56.858,22.269,37.746,0.026,0.04,0.03,0.01,0.00,0.04,0.26,0.14,0.48,0.04,0.10,0.02,0.00,0.05,0.18,0.13,0.49,0.83
33.840,18,639.043,904.606,549.656,739.844,652.000,912.000,564.000,724.000,644.481,908.873,556.053,737.028,56.446,73.610,73.610,67.335,59.283,74.790,78.925,62.419,0.059,0.04,0.01,0.00,0.01,0.12,0.70,0.08,0.04,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
33.840,20,486.369,677.979,380.674,551.729,490.000,690.000,380.000,552.000,488.222,682.725,381.641,553.744,26.059,35.769,35.769,70.244,27.124,40.124,41.875,69.200,0.022,0.09,0.01,0.01,0.01,0.06,0.59,0.12,0.11,0.07,0.01,0.01,0.00,0.06,0.55,0.17,0.14,1.00
33.840,17,1010.631,1253.329,452.085,638.690,1009.000,1256.000,448.000,647.000,1011.923,1256.703,452.392,642.961,63.198,91.788,91.788,64.070,62.095,91.523,52.440,65.594,0.021,0.15,0.03,0.01,0.02,0.12,0.44,0.14,0.09,0.09,0.07,0.02,0.02,0.13,0.36,0.18,0.14,0.99
33.880,20,489.307,684.330,383.316,556.512,494.000,695.000,388.000,559.000,491.516,688.760,385.928,559.193,27.124,40.124,40.124,69.200,28.558,43.727,43.071,69.089,0.030,0.09,0.01,0.01,0.01,0.07,0.57,0.12,0.11,0.07,0.01,0.01,0.00,0.06,0.55,0.17,0.14,1.00
33.880,18,646.852,911.865,559.210,739.524,650.000,922.000,567.000,727.000,649.454,916.979,563.744,737.557,59.283,74.790,74.790,62.419,59.489,76.685,80.153,58.435,0.041,0.04,0.01,0.00,0.01,0.12,0.72,0.06,0.03,0.02,0.01,0.00,0.00,0.16,0.63,0.13,0.04,1.00
