time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8
13.847,1,839.000,1057.000,26.000,346.000,844.000,1057.000,25.000,344.000,844.000,1057.000,25.000,344.000,0.008,0.03,0.00,0.00,0.00,0.38,0.59,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
13.881,1,844.000,1057.000,25.000,344.000,846.000,1058.000,25.000,346.000,846.000,1058.000,25.000,346.000,0.005,0.03,0.00,0.00,0.00,0.40,0.58,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
13.914,1,846.000,1058.000,25.000,346.000,844.000,1056.000,25.000,347.000,844.000,1056.000,25.000,347.000,0.005,0.03,0.00,0.00,0.00,0.38,0.59,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
13.947,1,844.000,1056.000,25.000,347.000,841.000,1056.000,26.000,346.000,841.000,1056.000,26.000,346.000,0.005,0.03,0.00,0.00,0.00,0.39,0.58,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
13.981,1,841.000,1056.000,26.000,346.000,841.000,1058.000,28.000,348.000,841.000,1058.000,28.000,348.000,0.005,0.03,0.00,0.00,0.00,0.40,0.57,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.014,1,841.000,1058.000,28.000,348.000,847.000,1062.000,27.000,350.000,847.000,1062.000,27.000,350.000,0.014,0.03,0.00,0.00,0.00,0.40,0.57,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.047,1,847.000,1062.000,27.000,350.000,857.000,1062.000,25.000,351.000,857.000,1062.000,25.000,351.000,0.014,0.03,0.00,0.00,0.00,0.36,0.61,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.081,1,857.000,1062.000,25.000,351.000,853.000,1060.000,22.000,353.000,853.000,1060.000,22.000,353.000,0.011,0.03,0.00,0.00,0.00,0.37,0.60,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.114,1,853.000,1060.000,22.000,353.000,851.000,1061.000,21.000,351.000,851.000,1061.000,21.000,351.000,0.006,0.03,0.00,0.00,0.00,0.37,0.60,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.147,1,851.000,1061.000,21.000,351.000,853.000,1061.000,21.000,353.000,853.000,1061.000,21.000,353.000,0.004,0.03,0.00,0.00,0.00,0.39,0.58,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.181,1,853.000,1061.000,21.000,353.000,858.000,1061.000,20.000,350.000,858.000,1061.000,20.000,350.000,0.009,0.03,0.00,0.00,0.00,0.36,0.62,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.214,1,858.000,1061.000,20.000,350.000,855.000,1061.000,19.000,349.000,855.000,1061.000,19.000,349.000,0.005,0.03,0.00,0.00,0.00,0.36,0.61,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.248,1,855.000,1061.000,19.000,349.000,852.000,1063.000,20.000,348.000,852.000,1063.000,20.000,348.000,0.008,0.03,0.00,0.00,0.00,0.37,0.60,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.281,1,852.000,1063.000,20.000,348.000,850.000,1064.000,19.000,345.000,850.000,1064.000,19.000,345.000,0.007,0.03,0.00,0.00,0.00,0.38,0.60,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.314,1,850.000,1064.000,19.000,345.000,857.000,1067.000,21.000,348.000,857.000,1067.000,21.000,348.000,0.016,0.03,0.00,0.00,0.00,0.36,0.61,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.348,1,857.000,1067.000,21.000,348.000,856.000,1069.000,24.000,348.000,856.000,1069.000,24.000,348.000,0.006,0.03,0.00,0.00,0.00,0.37,0.61,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.381,1,856.000,1069.000,24.000,348.000,865.000,1066.000,22.000,346.000,865.000,1066.000,22.000,346.000,0.017,0.03,0.00,0.00,0.00,0.34,0.63,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.414,1,865.000,1066.000,22.000,346.000,862.000,1066.000,22.000,347.000,862.000,1066.000,22.000,347.000,0.005,0.03,0.00,0.00,0.00,0.36,0.61,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.448,1,862.000,1066.000,22.000,347.000,882.000,1059.000,29.000,324.000,882.000,1059.000,29.000,324.000,0.056,0.03,0.00,0.00,0.00,0.29,0.67,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.481,1,882.000,1059.000,29.000,324.000,883.000,1060.000,28.000,323.000,883.000,1060.000,28.000,323.000,0.005,0.03,0.00,0.00,0.00,0.29,0.67,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.514,1,883.000,1060.000,28.000,323.000,863.000,1071.000,27.000,344.000,863.000,1071.000,27.000,344.000,0.062,0.03,0.00,0.00,0.00,0.34,0.63,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.548,1,863.000,1071.000,27.000,344.000,865.000,1070.000,26.000,344.000,865.000,1070.000,26.000,344.000,0.004,0.03,0.00,0.00,0.00,0.35,0.62,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.581,1,865.000,1070.000,26.000,344.000,866.000,1072.000,24.000,344.000,866.000,1072.000,24.000,344.000,0.005,0.03,0.00,0.00,0.00,0.33,0.64,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.615,1,866.000,1072.000,24.000,344.000,869.000,1072.000,22.000,345.000,869.000,1072.000,22.000,345.000,0.006,0.03,0.00,0.00,0.00,0.33,0.64,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.648,1,869.000,1072.000,22.000,345.000,868.000,1071.000,21.000,345.000,868.000,1071.000,21.000,345.000,0.003,0.03,0.00,0.00,0.00,0.33,0.65,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.681,1,868.000,1071.000,21.000,345.000,883.000,1066.000,14.000,328.000,883.000,1066.000,14.000,328.000,0.043,0.03,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.715,1,883.000,1066.000,14.000,328.000,884.000,1065.000,30.000,321.000,884.000,1065.000,30.000,321.000,0.021,0.03,0.00,0.00,0.00,0.29,0.67,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.748,1,884.000,1065.000,30.000,321.000,884.000,1065.000,31.000,321.000,884.000,1065.000,31.000,321.000,0.001,0.03,0.00,0.00,0.00,0.29,0.67,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.781,1,884.000,1065.000,31.000,321.000,866.000,1079.000,25.000,342.000,866.000,1079.000,25.000,342.000,0.067,0.03,0.00,0.00,0.00,0.32,0.65,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.815,1,866.000,1079.000,25.000,342.000,869.000,1080.000,27.000,341.000,869.000,1080.000,27.000,341.000,0.007,0.03,0.00,0.00,0.00,0.33,0.65,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.848,1,869.000,1080.000,27.000,341.000,870.000,1080.000,28.000,341.000,870.000,1080.000,28.000,341.000,0.002,0.03,0.00,0.00,0.00,0.32,0.65,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.882,1,870.000,1080.000,28.000,341.000,872.000,1081.000,29.000,343.000,872.000,1081.000,29.000,343.000,0.006,0.03,0.00,0.00,0.00,0.32,0.65,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.915,1,872.000,1081.000,29.000,343.000,868.000,1082.000,27.000,339.000,868.000,1082.000,27.000,339.000,0.011,0.03,0.00,0.00,0.00,0.32,0.65,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.948,1,868.000,1082.000,27.000,339.000,894.000,1065.000,33.000,324.000,894.000,1065.000,33.000,324.000,0.067,0.04,0.00,0.00,0.00,0.28,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
14.982,1,894.000,1065.000,33.000,324.000,871.000,1078.000,25.000,342.000,871.000,1078.000,25.000,342.000,0.075,0.03,0.00,0.00,0.00,0.32,0.65,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.015,1,871.000,1078.000,25.000,342.000,863.000,1071.000,25.000,342.000,863.000,1071.000,25.000,342.000,0.018,0.03,0.00,0.00,0.00,0.39,0.58,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.048,1,863.000,1071.000,25.000,342.000,864.000,1073.000,25.000,341.000,864.000,1073.000,25.000,341.000,0.004,0.03,0.00,0.00,0.00,0.37,0.60,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.082,1,864.000,1073.000,25.000,341.000,893.000,1063.000,26.000,328.000,893.000,1063.000,26.000,328.000,0.058,0.04,0.00,0.00,0.00,0.31,0.65,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.115,1,893.000,1063.000,26.000,328.000,879.000,1075.000,26.000,345.000,879.000,1075.000,26.000,345.000,0.052,0.03,0.00,0.00,0.00,0.36,0.61,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.148,1,879.000,1075.000,26.000,345.000,893.000,1067.000,24.000,337.000,893.000,1067.000,24.000,337.000,0.036,0.03,0.00,0.00,0.00,0.32,0.64,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.182,1,893.000,1067.000,24.000,337.000,878.000,1081.000,28.000,343.000,878.000,1081.000,28.000,343.000,0.050,0.03,0.00,0.00,0.00,0.37,0.60,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.215,1,878.000,1081.000,28.000,343.000,877.000,1083.000,29.000,345.000,877.000,1083.000,29.000,345.000,0.006,0.03,0.00,0.00,0.00,0.38,0.59,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.249,1,877.000,1083.000,29.000,345.000,873.000,1081.000,30.000,344.000,873.000,1081.000,30.000,344.000,0.009,0.03,0.00,0.00,0.00,0.38,0.60,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.282,1,873.000,1081.000,30.000,344.000,876.000,1083.000,29.000,341.000,876.000,1083.000,29.000,341.000,0.009,0.03,0.00,0.00,0.00,0.38,0.59,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.315,1,876.000,1083.000,29.000,341.000,895.000,1071.000,16.000,331.000,895.000,1071.000,16.000,331.000,0.056,0.03,0.00,0.00,0.00,0.31,0.66,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.349,1,895.000,1071.000,16.000,331.000,899.000,1070.000,25.000,330.000,899.000,1070.000,25.000,330.000,0.015,0.04,0.00,0.00,0.00,0.31,0.65,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.382,1,899.000,1070.000,25.000,330.000,898.000,1071.000,27.000,331.000,898.000,1071.000,27.000,331.000,0.005,0.04,0.00,0.00,0.00,0.30,0.66,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.415,1,898.000,1071.000,27.000,331.000,898.000,1072.000,25.000,330.000,898.000,1072.000,25.000,330.000,0.004,0.03,0.00,0.00,0.00,0.32,0.64,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.449,1,898.000,1072.000,25.000,330.000,880.000,1089.000,28.000,340.000,880.000,1089.000,28.000,340.000,0.061,0.03,0.00,0.00,0.00,0.36,0.61,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.482,1,880.000,1089.000,28.000,340.000,882.000,1086.000,26.000,342.000,882.000,1086.000,26.000,342.000,0.009,0.03,0.00,0.00,0.00,0.35,0.62,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.515,1,882.000,1086.000,26.000,342.000,895.000,1073.000,12.000,329.000,895.000,1073.000,12.000,329.000,0.053,0.03,0.00,0.00,0.00,0.31,0.66,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.549,1,895.000,1073.000,12.000,329.000,901.000,1072.000,27.000,326.000,901.000,1072.000,27.000,326.000,0.024,0.04,0.00,0.00,0.00,0.32,0.64,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.582,1,901.000,1072.000,27.000,326.000,883.000,1087.000,26.000,343.000,883.000,1087.000,26.000,343.000,0.063,0.03,0.00,0.00,0.00,0.35,0.62,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.616,1,883.000,1087.000,26.000,343.000,886.000,1098.000,28.000,341.000,886.000,1098.000,28.000,341.000,0.020,0.03,0.00,0.00,0.00,0.35,0.62,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.649,1,886.000,1098.000,28.000,341.000,887.000,1099.000,28.000,339.000,887.000,1099.000,28.000,339.000,0.004,0.03,0.00,0.00,0.00,0.35,0.62,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.682,1,887.000,1099.000,28.000,339.000,882.000,1097.000,27.000,337.000,882.000,1097.000,27.000,337.000,0.011,0.03,0.00,0.00,0.00,0.37,0.60,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.716,1,882.000,1097.000,27.000,337.000,881.000,1098.000,29.000,338.000,881.000,1098.000,29.000,338.000,0.005,0.03,0.00,0.00,0.00,0.36,0.61,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.749,1,881.000,1098.000,29.000,338.000,883.000,1099.000,30.000,339.000,883.000,1099.000,30.000,339.000,0.005,0.03,0.00,0.00,0.00,0.36,0.62,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.782,1,883.000,1099.000,30.000,339.000,883.000,1097.000,32.000,339.000,883.000,1097.000,32.000,339.000,0.004,0.03,0.00,0.00,0.00,0.36,0.61,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.816,1,883.000,1097.000,32.000,339.000,884.000,1097.000,29.000,339.000,884.000,1097.000,29.000,339.000,0.004,0.03,0.00,0.00,0.00,0.37,0.60,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.849,1,884.000,1097.000,29.000,339.000,882.000,1098.000,30.000,340.000,882.000,1098.000,30.000,340.000,0.005,0.03,0.00,0.00,0.00,0.36,0.61,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.883,1,882.000,1098.000,30.000,340.000,881.000,1097.000,25.000,340.000,881.000,1097.000,25.000,340.000,0.006,0.03,0.00,0.00,0.00,0.35,0.62,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.916,1,881.000,1097.000,25.000,340.000,880.000,1094.000,25.000,339.000,880.000,1094.000,25.000,339.000,0.005,0.03,0.00,0.00,0.00,0.36,0.61,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.949,1,880.000,1094.000,25.000,339.000,878.000,1091.000,24.000,338.000,878.000,1091.000,24.000,338.000,0.007,0.03,0.00,0.00,0.00,0.37,0.60,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
15.983,1,878.000,1091.000,24.000,338.000,883.000,1095.000,25.000,340.000,883.000,1095.000,25.000,340.000,0.013,0.03,0.00,0.00,0.00,0.34,0.63,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.016,1,883.000,1095.000,25.000,340.000,887.000,1095.000,23.000,341.000,887.000,1095.000,23.000,341.000,0.007,0.03,0.00,0.00,0.00,0.34,0.63,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.049,1,887.000,1095.000,23.000,341.000,886.000,1096.000,21.000,341.000,886.000,1096.000,21.000,341.000,0.004,0.03,0.00,0.00,0.00,0.34,0.63,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.083,1,886.000,1096.000,21.000,341.000,889.000,1102.000,23.000,342.000,889.000,1102.000,23.000,342.000,0.013,0.03,0.00,0.00,0.00,0.35,0.62,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.116,1,889.000,1102.000,23.000,342.000,891.000,1102.000,23.000,342.000,891.000,1102.000,23.000,342.000,0.002,0.03,0.00,0.00,0.00,0.32,0.65,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.149,1,891.000,1102.000,23.000,342.000,892.000,1100.000,19.000,343.000,892.000,1100.000,19.000,343.000,0.007,0.03,0.00,0.00,0.00,0.32,0.65,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.183,1,892.000,1100.000,19.000,343.000,891.000,1101.000,21.000,343.000,891.000,1101.000,21.000,343.000,0.004,0.03,0.00,0.00,0.00,0.33,0.64,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.216,1,891.000,1101.000,21.000,343.000,891.000,1103.000,24.000,344.000,891.000,1103.000,24.000,344.000,0.005,0.03,0.00,0.00,0.00,0.34,0.63,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.250,1,891.000,1103.000,24.000,344.000,890.000,1102.000,23.000,344.000,890.000,1102.000,23.000,344.000,0.003,0.03,0.00,0.00,0.00,0.33,0.65,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.283,1,890.000,1102.000,23.000,344.000,890.000,1101.000,20.000,344.000,890.000,1101.000,20.000,344.000,0.004,0.03,0.00,0.00,0.00,0.32,0.65,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.316,1,890.000,1101.000,20.000,344.000,888.000,1103.000,23.000,342.000,888.000,1103.000,23.000,342.000,0.009,0.03,0.00,0.00,0.00,0.34,0.63,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.350,1,888.000,1103.000,23.000,342.000,887.000,1103.000,22.000,342.000,887.000,1103.000,22.000,342.000,0.002,0.03,0.00,0.00,0.00,0.35,0.62,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.383,1,887.000,1103.000,22.000,342.000,885.000,1103.000,22.000,339.000,885.000,1103.000,22.000,339.000,0.005,0.03,0.00,0.00,0.00,0.33,0.65,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.416,1,885.000,1103.000,22.000,339.000,890.000,1102.000,17.000,341.000,890.000,1102.000,17.000,341.000,0.012,0.03,0.00,0.00,0.00,0.32,0.66,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.450,1,890.000,1102.000,17.000,341.000,892.000,1103.000,16.000,341.000,892.000,1103.000,16.000,341.000,0.004,0.03,0.00,0.00,0.00,0.31,0.66,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.483,1,892.000,1103.000,16.000,341.000,894.000,1107.000,16.000,340.000,894.000,1107.000,16.000,340.000,0.008,0.03,0.00,0.00,0.00,0.32,0.65,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.516,1,894.000,1107.000,16.000,340.000,893.000,1107.000,16.000,338.000,893.000,1107.000,16.000,338.000,0.003,0.03,0.00,0.00,0.00,0.31,0.67,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.550,1,893.000,1107.000,16.000,338.000,888.000,1102.000,18.000,338.000,888.000,1102.000,18.000,338.000,0.013,0.03,0.00,0.00,0.00,0.32,0.66,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.583,1,888.000,1102.000,18.000,338.000,887.000,1101.000,18.000,339.000,887.000,1101.000,18.000,339.000,0.003,0.03,0.00,0.00,0.00,0.32,0.66,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.617,1,887.000,1101.000,18.000,339.000,953.000,1099.000,31.000,326.000,953.000,1099.000,31.000,326.000,0.100,0.04,0.00,0.00,0.00,0.22,0.74,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.650,1,953.000,1099.000,31.000,326.000,892.000,1104.000,19.000,339.000,892.000,1104.000,19.000,339.000,0.134,0.03,0.00,0.00,0.00,0.31,0.66,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.683,1,892.000,1104.000,19.000,339.000,954.000,1101.000,31.000,324.000,954.000,1101.000,31.000,324.000,0.098,0.04,0.00,0.00,0.00,0.20,0.76,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.717,1,954.000,1101.000,31.000,324.000,894.000,1107.000,18.000,340.000,894.000,1107.000,18.000,340.000,0.137,0.03,0.00,0.00,0.00,0.31,0.66,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.750,1,894.000,1107.000,18.000,340.000,897.000,1108.000,17.000,341.000,897.000,1108.000,17.000,341.000,0.006,0.03,0.00,0.00,0.00,0.32,0.66,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.783,1,897.000,1108.000,17.000,341.000,895.000,1107.000,20.000,342.000,895.000,1107.000,20.000,342.000,0.007,0.03,0.00,0.00,0.00,0.31,0.67,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.817,1,895.000,1107.000,20.000,342.000,893.000,1107.000,21.000,340.000,893.000,1107.000,21.000,340.000,0.005,0.03,0.00,0.00,0.00,0.31,0.67,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.850,1,893.000,1107.000,21.000,340.000,896.000,1108.000,21.000,340.000,896.000,1108.000,21.000,340.000,0.005,0.03,0.00,0.00,0.00,0.31,0.66,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.884,1,896.000,1108.000,21.000,340.000,901.000,1110.000,18.000,341.000,901.000,1110.000,18.000,341.000,0.011,0.03,0.00,0.00,0.00,0.31,0.66,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.917,1,901.000,1110.000,18.000,341.000,897.000,1109.000,19.000,338.000,897.000,1109.000,19.000,338.000,0.009,0.03,0.00,0.00,0.00,0.30,0.67,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.950,1,897.000,1109.000,19.000,338.000,901.000,1107.000,19.000,339.000,901.000,1107.000,19.000,339.000,0.008,0.03,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
16.984,1,901.000,1107.000,19.000,339.000,904.000,1108.000,19.000,340.000,904.000,1108.000,19.000,340.000,0.006,0.03,0.00,0.00,0.00,0.30,0.67,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.017,1,904.000,1108.000,19.000,340.000,904.000,1107.000,16.000,340.000,904.000,1107.000,16.000,340.000,0.004,0.03,0.00,0.00,0.00,0.30,0.67,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.050,1,904.000,1107.000,16.000,340.000,899.000,1106.000,15.000,339.000,899.000,1106.000,15.000,339.000,0.009,0.03,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.084,1,899.000,1106.000,15.000,339.000,900.000,1108.000,15.000,338.000,900.000,1108.000,15.000,338.000,0.004,0.03,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.117,1,900.000,1108.000,15.000,338.000,903.000,1110.000,15.000,337.000,903.000,1110.000,15.000,337.000,0.007,0.03,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.150,1,903.000,1110.000,15.000,337.000,903.000,1110.000,16.000,338.000,903.000,1110.000,16.000,338.000,0.002,0.03,0.00,0.00,0.00,0.30,0.67,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.184,1,903.000,1110.000,16.000,338.000,943.000,1114.000,7.000,327.000,943.000,1114.000,7.000,327.000,0.069,0.03,0.00,0.00,0.00,0.22,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.217,1,943.000,1114.000,7.000,327.000,947.000,1113.000,8.000,328.000,947.000,1113.000,8.000,328.000,0.009,0.04,0.00,0.00,0.00,0.21,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.251,1,947.000,1113.000,8.000,328.000,952.000,1112.000,27.000,323.000,952.000,1112.000,27.000,323.000,0.028,0.04,0.00,0.00,0.00,0.21,0.75,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.284,1,952.000,1112.000,27.000,323.000,909.000,1115.000,15.000,342.000,909.000,1115.000,15.000,342.000,0.098,0.03,0.00,0.00,0.00,0.30,0.67,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.317,1,909.000,1115.000,15.000,342.000,902.000,1114.000,16.000,339.000,902.000,1114.000,16.000,339.000,0.013,0.03,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.351,1,902.000,1114.000,16.000,339.000,903.000,1114.000,17.000,339.000,903.000,1114.000,17.000,339.000,0.002,0.03,0.00,0.00,0.00,0.29,0.68,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.384,1,903.000,1114.000,17.000,339.000,903.000,1112.000,17.000,338.000,903.000,1112.000,17.000,338.000,0.003,0.03,0.00,0.00,0.00,0.30,0.67,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.417,1,903.000,1112.000,17.000,338.000,905.000,1112.000,16.000,338.000,905.000,1112.000,16.000,338.000,0.003,0.03,0.00,0.00,0.00,0.30,0.67,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.451,1,905.000,1112.000,16.000,338.000,949.000,1111.000,29.000,321.000,949.000,1111.000,29.000,321.000,0.078,0.04,0.00,0.00,0.00,0.22,0.74,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
17.484,1,949.000,1111.000,29.000,321.000,908.000,1113.000,15.000,339.000,908.000,1113.000,15.000,339.000,0.094,0.03,0.00,0.00,0.00,0.28,0.69,0.00,0.00,0.04,0.00,0.00,0.00,0.51,0.45,0.00,0.00
