time,id,x_min_p,x_max_p,y_min_p,y_max_p,x_min_m,x_max_m,y_min_m,y_max_m,x_min_c,x_max_c,y_min_c,y_max_c,distance,do_c1,do_c2,do_c3,do_c4,do_c5,do_c6,do_c7,do_c8,io_c1,io_c2,io_c3,io_c4,io_c5,io_c6,io_c7,io_c8
12.045,17,437.000,852.000,64.000,640.000,437.000,846.000,65.000,636.000,437.000,846.000,65.000,636.000,0.006,0.27,0.42,0.03,0.00,0.00,0.03,0.05,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.079,17,437.000,846.000,65.000,636.000,432.000,851.000,65.000,635.000,432.000,851.000,65.000,635.000,0.007,0.27,0.43,0.04,0.00,0.00,0.03,0.05,0.17,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.112,17,432.000,851.000,65.000,635.000,438.000,839.000,65.000,640.000,438.000,839.000,65.000,640.000,0.013,0.28,0.42,0.04,0.00,0.01,0.03,0.06,0.17,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.145,17,438.000,839.000,65.000,640.000,439.000,832.000,66.000,641.000,439.000,832.000,66.000,641.000,0.006,0.28,0.41,0.04,0.00,0.01,0.03,0.06,0.17,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.179,17,439.000,832.000,66.000,641.000,432.000,821.000,67.000,645.000,432.000,821.000,67.000,645.000,0.014,0.27,0.42,0.03,0.00,0.01,0.03,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.212,17,432.000,821.000,67.000,645.000,433.000,820.000,67.000,646.000,433.000,820.000,67.000,646.000,0.002,0.27,0.42,0.03,0.00,0.01,0.03,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.246,17,433.000,820.000,67.000,646.000,434.000,814.000,70.000,647.000,434.000,814.000,70.000,647.000,0.006,0.27,0.42,0.03,0.00,0.01,0.03,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.279,17,434.000,814.000,70.000,647.000,437.000,816.000,69.000,644.000,437.000,816.000,69.000,644.000,0.005,0.27,0.41,0.04,0.00,0.01,0.03,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.312,17,437.000,816.000,69.000,644.000,439.000,814.000,72.000,645.000,439.000,814.000,72.000,645.000,0.004,0.26,0.42,0.04,0.00,0.01,0.03,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.346,17,439.000,814.000,72.000,645.000,438.000,811.000,70.000,644.000,438.000,811.000,70.000,644.000,0.004,0.26,0.42,0.04,0.00,0.01,0.03,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.379,17,438.000,811.000,70.000,644.000,440.000,809.000,71.000,645.000,440.000,809.000,71.000,645.000,0.004,0.26,0.41,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.412,17,440.000,809.000,71.000,645.000,442.000,810.000,69.000,643.000,442.000,810.000,69.000,643.000,0.004,0.27,0.41,0.04,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.446,17,442.000,810.000,69.000,643.000,445.000,808.000,68.000,644.000,445.000,808.000,68.000,644.000,0.004,0.26,0.41,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.479,17,445.000,808.000,68.000,644.000,445.000,806.000,69.000,644.000,445.000,806.000,69.000,644.000,0.002,0.26,0.41,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.512,17,445.000,806.000,69.000,644.000,443.000,806.000,70.000,643.000,443.000,806.000,70.000,643.000,0.002,0.26,0.42,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.546,17,443.000,806.000,70.000,643.000,447.000,805.000,73.000,643.000,447.000,805.000,73.000,643.000,0.005,0.26,0.41,0.04,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.579,17,447.000,805.000,73.000,643.000,449.000,805.000,74.000,646.000,449.000,805.000,74.000,646.000,0.003,0.25,0.41,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.613,17,449.000,805.000,74.000,646.000,447.000,805.000,71.000,643.000,447.000,805.000,71.000,643.000,0.004,0.26,0.41,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.646,17,447.000,805.000,71.000,643.000,447.000,805.000,69.000,643.000,447.000,805.000,69.000,643.000,0.001,0.25,0.42,0.04,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.679,17,447.000,805.000,69.000,643.000,448.000,805.000,69.000,645.000,448.000,805.000,69.000,645.000,0.002,0.26,0.42,0.04,0.00,0.01,0.04,0.05,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.713,17,448.000,805.000,69.000,645.000,450.000,803.000,69.000,645.000,450.000,803.000,69.000,645.000,0.003,0.25,0.42,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.746,17,450.000,803.000,69.000,645.000,451.000,800.000,70.000,643.000,451.000,800.000,70.000,643.000,0.004,0.26,0.41,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.779,17,451.000,800.000,70.000,643.000,452.000,801.000,71.000,642.000,452.000,801.000,71.000,642.000,0.002,0.26,0.41,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.813,17,452.000,801.000,71.000,642.000,450.000,801.000,69.000,644.000,450.000,801.000,69.000,644.000,0.003,0.25,0.41,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.846,17,450.000,801.000,69.000,644.000,451.000,800.000,69.000,641.000,451.000,800.000,69.000,641.000,0.003,0.26,0.41,0.05,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.880,17,451.000,800.000,69.000,641.000,451.000,796.000,67.000,640.000,451.000,796.000,67.000,640.000,0.004,0.27,0.40,0.05,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.913,17,451.000,796.000,67.000,640.000,451.000,793.000,67.000,639.000,451.000,793.000,67.000,639.000,0.003,0.26,0.39,0.05,0.00,0.01,0.04,0.06,0.20,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.946,17,451.000,793.000,67.000,639.000,451.000,794.000,66.000,641.000,451.000,794.000,66.000,641.000,0.002,0.26,0.40,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
12.980,17,451.000,794.000,66.000,641.000,453.000,791.000,66.000,638.000,453.000,791.000,66.000,638.000,0.005,0.26,0.39,0.05,0.00,0.01,0.04,0.06,0.20,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.013,17,453.000,791.000,66.000,638.000,452.000,792.000,66.000,638.000,452.000,792.000,66.000,638.000,0.001,0.27,0.39,0.05,0.00,0.01,0.04,0.05,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.046,17,452.000,792.000,66.000,638.000,451.000,790.000,68.000,638.000,451.000,790.000,68.000,638.000,0.003,0.27,0.39,0.04,0.00,0.01,0.04,0.05,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.080,17,451.000,790.000,68.000,638.000,451.000,790.000,66.000,639.000,451.000,790.000,66.000,639.000,0.001,0.28,0.39,0.04,0.00,0.01,0.04,0.05,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.113,17,451.000,790.000,66.000,639.000,452.000,790.000,65.000,640.000,452.000,790.000,65.000,640.000,0.002,0.27,0.39,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.146,17,452.000,790.000,65.000,640.000,450.000,790.000,64.000,639.000,450.000,790.000,64.000,639.000,0.002,0.27,0.39,0.05,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.180,17,450.000,790.000,64.000,639.000,453.000,792.000,67.000,638.000,453.000,792.000,67.000,638.000,0.005,0.27,0.39,0.05,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.213,17,453.000,792.000,67.000,638.000,452.000,793.000,66.000,638.000,452.000,793.000,66.000,638.000,0.002,0.27,0.39,0.05,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.247,17,452.000,793.000,66.000,638.000,452.000,793.000,67.000,638.000,452.000,793.000,67.000,638.000,0.000,0.26,0.39,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.280,17,452.000,793.000,67.000,638.000,450.000,791.000,64.000,638.000,450.000,791.000,64.000,638.000,0.004,0.27,0.39,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.313,17,450.000,791.000,64.000,638.000,449.000,785.000,61.000,635.000,449.000,785.000,61.000,635.000,0.008,0.27,0.37,0.04,0.00,0.01,0.04,0.06,0.21,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.347,17,449.000,785.000,61.000,635.000,448.000,788.000,68.000,639.000,448.000,788.000,68.000,639.000,0.008,0.27,0.39,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.380,17,448.000,788.000,68.000,639.000,448.000,794.000,64.000,639.000,448.000,794.000,64.000,639.000,0.006,0.26,0.39,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.413,17,448.000,794.000,64.000,639.000,450.000,787.000,57.000,637.000,450.000,787.000,57.000,637.000,0.010,0.28,0.37,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.447,17,450.000,787.000,57.000,637.000,450.000,790.000,42.000,637.000,450.000,790.000,42.000,637.000,0.009,0.28,0.38,0.05,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.480,17,450.000,790.000,42.000,637.000,450.000,788.000,56.000,636.000,450.000,788.000,56.000,636.000,0.008,0.27,0.38,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.513,17,450.000,788.000,56.000,636.000,450.000,789.000,64.000,638.000,450.000,789.000,64.000,638.000,0.005,0.27,0.39,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.547,17,450.000,789.000,64.000,638.000,451.000,788.000,64.000,638.000,451.000,788.000,64.000,638.000,0.001,0.27,0.38,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.580,17,451.000,788.000,64.000,638.000,452.000,793.000,63.000,638.000,452.000,793.000,63.000,638.000,0.005,0.28,0.39,0.05,0.00,0.01,0.04,0.06,0.18,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.614,17,452.000,793.000,63.000,638.000,453.000,789.000,64.000,635.000,453.000,789.000,64.000,635.000,0.005,0.27,0.38,0.05,0.00,0.01,0.04,0.06,0.20,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.647,17,453.000,789.000,64.000,635.000,454.000,792.000,66.000,635.000,454.000,792.000,66.000,635.000,0.004,0.27,0.38,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.680,17,454.000,792.000,66.000,635.000,454.000,793.000,68.000,638.000,454.000,793.000,68.000,638.000,0.003,0.27,0.39,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.714,17,454.000,793.000,68.000,638.000,454.000,788.000,67.000,637.000,454.000,788.000,67.000,637.000,0.005,0.28,0.38,0.05,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.747,17,454.000,788.000,67.000,637.000,450.000,789.000,65.000,639.000,450.000,789.000,65.000,639.000,0.005,0.27,0.39,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.780,17,450.000,789.000,65.000,639.000,411.000,789.000,68.000,639.000,411.000,789.000,68.000,639.000,0.030,0.25,0.44,0.04,0.00,0.01,0.04,0.05,0.17,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.814,17,411.000,789.000,68.000,639.000,394.000,797.000,66.000,639.000,394.000,797.000,66.000,639.000,0.017,0.24,0.46,0.04,0.00,0.01,0.03,0.05,0.17,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.847,17,394.000,797.000,66.000,639.000,442.000,792.000,67.000,644.000,442.000,792.000,67.000,644.000,0.035,0.26,0.40,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.881,17,442.000,792.000,67.000,644.000,452.000,793.000,68.000,641.000,452.000,793.000,68.000,641.000,0.010,0.26,0.39,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.914,17,452.000,793.000,68.000,641.000,452.000,793.000,67.000,641.000,452.000,793.000,67.000,641.000,0.000,0.26,0.40,0.04,0.00,0.01,0.04,0.06,0.20,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.947,17,452.000,793.000,67.000,641.000,450.000,794.000,70.000,643.000,450.000,794.000,70.000,643.000,0.004,0.26,0.40,0.04,0.00,0.01,0.04,0.06,0.20,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
13.981,17,450.000,794.000,70.000,643.000,454.000,792.000,74.000,643.000,454.000,792.000,74.000,643.000,0.006,0.25,0.39,0.04,0.00,0.01,0.04,0.06,0.20,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
14.014,17,454.000,792.000,74.000,643.000,455.000,789.000,72.000,639.000,455.000,789.000,72.000,639.000,0.006,0.27,0.38,0.04,0.00,0.01,0.04,0.06,0.20,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
14.047,17,455.000,789.000,72.000,639.000,453.000,791.000,68.000,640.000,453.000,791.000,68.000,640.000,0.005,0.27,0.39,0.04,0.00,0.01,0.04,0.06,0.20,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
14.081,17,453.000,791.000,68.000,640.000,453.000,795.000,69.000,640.000,453.000,795.000,69.000,640.000,0.003,0.26,0.40,0.04,0.00,0.01,0.04,0.06,0.19,0.31,0.44,0.04,0.00,0.01,0.03,0.05,0.12
